cycle,hour,SUPPLY,DEMAND,RC,xroot,dALp,FC,r_l,r_f,f_n_t,genr,sla,sum_nodes,L_dem,S_dem,F_dem,g_f,g_s,g_l,d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',length(leaf_proportion),leaf_proportion
685,13,-0.00280600123628953,0.06430299349447184,0.0,1.0,0.00057678305086723,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057678305086723,0.04367666220880678,0.00599834228281624,0.01462798900284882,0.0,0.0,0.0,-0.03797512594458433,-0.02656652412462385,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[0.95641]
686,14,-0.00280600123628953,0.06430299349447184,0.0,1.0,0.00057678305086723,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057678305086723,0.04367666220880678,0.00599834228281624,0.01462798900284882,0.0,0.0,0.0,-0.03797512594458433,-0.02656652412462385,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.052835]
687,15,-0.00280600123628953,0.06430299349447184,0.0,1.0,0.00057678305086723,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057678305086723,0.04367666220880678,0.00599834228281624,0.01462798900284882,0.0,0.0,0.0,-0.03797512594458433,-0.02656652412462385,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.14926]
688,16,-0.00280600123628953,0.06430299349447184,0.0,1.0,0.00057678305086723,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057678305086723,0.04367666220880678,0.00599834228281624,0.01462798900284882,0.0,0.0,0.0,-0.03797512594458433,-0.02656652412462385,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.245685]
689,17,-0.00280600123628953,0.06430299349447184,0.0,1.0,0.00057678305086723,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057678305086723,0.04367666220880678,0.00599834228281624,0.01462798900284882,0.0,0.0,0.0,-0.03797512594458433,-0.02656652412462385,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.34211]
690,18,-0.00280600123628953,0.06430299349447184,0.0,1.0,0.00057678305086723,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057678305086723,0.04367666220880678,0.00599834228281624,0.01462798900284882,0.0,0.0,0.0,-0.03797512594458433,-0.02656652412462385,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.438535]
691,19,-0.00258634800867575,0.07152072918983587,0.0,1.0,0.00057678305086723,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057678305086723,0.0500228438972659,0.00686989628972116,0.01462798900284882,0.0,0.0,0.0,-0.03158343828715366,-0.01761780020896109,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[1.5024799999999998]
692,20,-0.00258634800867575,0.07152072918983587,0.0,1.0,0.00057678305086723,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057678305086723,0.0500228438972659,0.00686989628972116,0.01462798900284882,0.0,0.0,0.0,-0.03158343828715366,-0.01761780020896109,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[1.5664249999999997]
693,21,-0.00315546677238622,0.03161720985723099,0.0,1.0,0.00056825916341599,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00056825916341599,0.01512781660901829,0.00207758142274588,0.01441181182546682,0.0,0.0,0.0,-0.03148614609571788,-0.01735743862951832,-0.00297320792194061,0.0,0.0,0.0,0.0,1,[1.6294249999999997]
694,22,-0.00315546677238622,0.03161720985723099,0.0,1.0,0.00056825916341599,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00056825916341599,0.01512781660901829,0.00207758142274588,0.01441181182546682,0.0,0.0,0.0,-0.03148614609571788,-0.01735743862951832,-0.00297320792194061,0.0,0.0,0.0,0.0,1,[1.6924249999999996]
695,23,-0.00315546677238622,0.03161720985723099,0.0,1.0,0.00056825916341599,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00056825916341599,0.01512781660901829,0.00207758142274588,0.01441181182546682,0.0,0.0,0.0,-0.03148614609571788,-0.01735743862951832,-0.00297320792194061,0.0,0.0,0.0,0.0,1,[1.7554249999999996]
696,0,-0.00295010860402994,0.03441999960721243,0.0,1.0,0.00056940384846594,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00056940384846594,0.01708135624884691,0.00240731012231935,0.01493133323604617,0.0,0.0,0.0,-0.03148614609571788,-0.01831204522689816,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.063]
697,1,-0.00295010860402994,0.03441999960721243,0.0,1.0,0.00056940384846594,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00056940384846594,0.01708135624884691,0.00240731012231935,0.01493133323604617,0.0,0.0,0.0,-0.03148614609571788,-0.01831204522689816,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.126]
698,2,-0.00295010860402994,0.03441999960721243,0.0,1.0,0.00056940384846594,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00056940384846594,0.01708135624884691,0.00240731012231935,0.01493133323604617,0.0,0.0,0.0,-0.03148614609571788,-0.01831204522689816,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.189]
699,3,-0.00295010860402994,0.03441999960721243,0.0,1.0,0.00056940384846594,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00056940384846594,0.01708135624884691,0.00240731012231935,0.01493133323604617,0.0,0.0,0.0,-0.03148614609571788,-0.01831204522689816,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.252]
700,4,-0.00237984342824639,0.07959808046058667,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00057794490619293,0.05648257374301328,0.00796020348298654,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.315945]
701,5,-0.00237984342824639,0.07959808046058667,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00057794490619293,0.05648257374301328,0.00796020348298654,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.37988999999999995]
702,6,-0.00248079524232474,0.07597050690812975,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00057794490619293,0.05330309111509533,0.00751211255844756,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.4438349999999999]
703,7,-0.00248079524232474,0.07597050690812975,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00057794490619293,0.05330309111509533,0.00751211255844756,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.5077799999999999]
704,8,-0.00258520159660267,0.0723429333556728,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057794490619293,0.05012360848717735,0.00706402163390858,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.5717249999999999]
705,9,-0.00258520159660267,0.0723429333556728,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057794490619293,0.05012360848717735,0.00706402163390858,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.63567]
706,10,-0.00258520159660267,0.0723429333556728,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057794490619293,0.05012360848717735,0.00706402163390858,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.699615]
707,11,-0.00258520159660267,0.0723429333556728,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057794490619293,0.05012360848717735,0.00706402163390858,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.76356]
708,12,-0.00280485482421644,0.06508778625075891,0.0,1.0,0.00057794490619293,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057794490619293,0.04376464323134142,0.00616783978483063,0.01515530323458686,0.0,0.0,0.0,-0.03797512594458439,-0.02802760255561357,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[0.859985]
709,13,-0.00280485482421644,0.06508778625075891,0.0,1.0,0.00057794490619293,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057794490619293,0.04376464323134142,0.00616783978483063,0.01515530323458686,0.0,0.0,0.0,-0.03797512594458439,-0.02802760255561357,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[0.95641]
710,14,-0.00280485482421644,0.06508778625075891,0.0,1.0,0.00057794490619293,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057794490619293,0.04376464323134142,0.00616783978483063,0.01515530323458686,0.0,0.0,0.0,-0.03797512594458439,-0.02802760255561357,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.052835]
711,15,-0.00280485482421644,0.06508778625075891,0.0,1.0,0.00057794490619293,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057794490619293,0.04376464323134142,0.00616783978483063,0.01515530323458686,0.0,0.0,0.0,-0.03797512594458439,-0.02802760255561357,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.14926]
712,16,-0.00280485482421644,0.06508778625075891,0.0,1.0,0.00057794490619293,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057794490619293,0.04376464323134142,0.00616783978483063,0.01515530323458686,0.0,0.0,0.0,-0.03797512594458439,-0.02802760255561357,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.245685]
713,17,-0.00280485482421644,0.06508778625075891,0.0,1.0,0.00057794490619293,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057794490619293,0.04376464323134142,0.00616783978483063,0.01515530323458686,0.0,0.0,0.0,-0.03797512594458439,-0.02802760255561357,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.34211]
714,18,-0.00280485482421644,0.06508778625075891,0.0,1.0,0.00057794490619293,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057794490619293,0.04376464323134142,0.00616783978483063,0.01515530323458686,0.0,0.0,0.0,-0.03797512594458439,-0.02802760255561357,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.438535]
715,19,-0.00258520159660267,0.0723429333556728,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057794490619293,0.05012360848717735,0.00706402163390858,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[1.5024799999999998]
716,20,-0.00258520159660267,0.0723429333556728,0.0,1.0,0.00057794490619293,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057794490619293,0.05012360848717735,0.00706402163390858,0.01515530323458686,0.0,0.0,0.0,-0.03158343828715363,-0.01858672590530163,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[1.5664249999999997]
717,21,-0.00315546677238622,0.03222591134025994,0.0,1.0,0.00056940384846594,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00056940384846594,0.01515828965129462,0.00213628845291916,0.01493133323604617,0.0,0.0,0.0,-0.03148614609571788,-0.01831204522689816,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[1.6294249999999997]
718,22,-0.00315546677238622,0.03222591134025994,0.0,1.0,0.00056940384846594,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00056940384846594,0.01515828965129462,0.00213628845291916,0.01493133323604617,0.0,0.0,0.0,-0.03148614609571788,-0.01831204522689816,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[1.6924249999999996]
719,23,-0.00315546677238622,0.03222591134025994,0.0,1.0,0.00056940384846594,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00056940384846594,0.01515828965129462,0.00213628845291916,0.01493133323604617,0.0,0.0,0.0,-0.03148614609571788,-0.01831204522689816,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[1.7554249999999996]
720,0,-0.00295010860402994,0.03504365330136532,0.0,1.0,0.00057054853351589,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00057054853351589,0.01711569527409859,0.00247710338064121,0.01545085464662551,0.0,0.0,0.0,-0.03148614609571788,-0.01920215379726873,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.063]
721,1,-0.00295010860402994,0.03504365330136532,0.0,1.0,0.00057054853351589,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00057054853351589,0.01711569527409859,0.00247710338064121,0.01545085464662551,0.0,0.0,0.0,-0.03148614609571788,-0.01920215379726873,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.126]
722,2,-0.00295010860402994,0.03504365330136532,0.0,1.0,0.00057054853351589,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00057054853351589,0.01711569527409859,0.00247710338064121,0.01545085464662551,0.0,0.0,0.0,-0.03148614609571788,-0.01920215379726873,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.189]
723,3,-0.00295010860402994,0.03504365330136532,0.0,1.0,0.00057054853351589,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00057054853351589,0.01711569527409859,0.00247710338064121,0.01545085464662551,0.0,0.0,0.0,-0.03148614609571788,-0.01920215379726873,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.252]
724,4,-0.00237869701613019,0.08046972679923033,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00057910676151863,0.05659612190030155,0.00819098743260387,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.315945]
725,5,-0.00237869701613019,0.08046972679923033,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00057910676151863,0.05659612190030155,0.00819098743260387,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.37988999999999995]
726,6,-0.00247964883020855,0.07682277031360321,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00057910676151863,0.05341024748869519,0.00772990535858313,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.4438349999999999]
727,7,-0.00247964883020855,0.07682277031360321,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00057910676151863,0.05341024748869519,0.00772990535858313,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.5077799999999999]
728,8,-0.00258405518448647,0.07317581382797608,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057910676151863,0.0502243730770888,0.00726882328456238,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.5717249999999999]
729,9,-0.00258405518448647,0.07317581382797608,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057910676151863,0.0502243730770888,0.00726882328456238,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.63567]
730,10,-0.00258405518448647,0.07317581382797608,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057910676151863,0.0502243730770888,0.00726882328456238,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.699615]
731,11,-0.00258405518448647,0.07317581382797608,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057910676151863,0.0502243730770888,0.00726882328456238,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[0.76356]
732,12,-0.00280370841210025,0.06588190085672181,0.0,1.0,0.00057910676151863,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057910676151863,0.04385262425387604,0.00634665913652088,0.01568261746632489,0.0,0.0,0.0,-0.03797512594458439,-0.02938996317304186,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[0.859985]
733,13,-0.00280370841210025,0.06588190085672181,0.0,1.0,0.00057910676151863,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057910676151863,0.04385262425387604,0.00634665913652088,0.01568261746632489,0.0,0.0,0.0,-0.03797512594458439,-0.02938996317304186,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[0.95641]
734,14,-0.00280370841210025,0.06588190085672181,0.0,1.0,0.00057910676151863,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057910676151863,0.04385262425387604,0.00634665913652088,0.01568261746632489,0.0,0.0,0.0,-0.03797512594458439,-0.02938996317304186,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.052835]
735,15,-0.00280370841210025,0.06588190085672181,0.0,1.0,0.00057910676151863,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057910676151863,0.04385262425387604,0.00634665913652088,0.01568261746632489,0.0,0.0,0.0,-0.03797512594458439,-0.02938996317304186,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.14926]
736,16,-0.00280370841210025,0.06588190085672181,0.0,1.0,0.00057910676151863,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057910676151863,0.04385262425387604,0.00634665913652088,0.01568261746632489,0.0,0.0,0.0,-0.03797512594458439,-0.02938996317304186,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.245685]
737,17,-0.00280370841210025,0.06588190085672181,0.0,1.0,0.00057910676151863,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057910676151863,0.04385262425387604,0.00634665913652088,0.01568261746632489,0.0,0.0,0.0,-0.03797512594458439,-0.02938996317304186,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.34211]
738,18,-0.00280370841210025,0.06588190085672181,0.0,1.0,0.00057910676151863,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00057910676151863,0.04385262425387604,0.00634665913652088,0.01568261746632489,0.0,0.0,0.0,-0.03797512594458439,-0.02938996317304186,-0.00307258739673148,0.0,0.0,0.0,0.0,1,[1.438535]
739,19,-0.00258405518448647,0.07317581382797608,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057910676151863,0.0502243730770888,0.00726882328456238,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[1.5024799999999998]
740,20,-0.00258405518448647,0.07317581382797608,0.0,1.0,0.00057910676151863,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00057910676151863,0.0502243730770888,0.00726882328456238,0.01568261746632489,0.0,0.0,0.0,-0.03158343828715366,-0.01949018610422776,-0.00297601760342685,0.0,0.0,0.0,0.0,1,[1.5664249999999997]
741,21,-0.00315546677238622,0.03283784153228865,0.0,1.0,0.00057054853351589,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00057054853351589,0.01518876269357094,0.0021982241920922,0.01545085464662551,0.0,0.0,0.0,-0.03148614609571788,-0.01920215379726873,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[1.6294249999999997]
742,22,-0.00315546677238622,0.03283784153228865,0.0,1.0,0.00057054853351589,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00057054853351589,0.01518876269357094,0.0021982241920922,0.01545085464662551,0.0,0.0,0.0,-0.03148614609571788,-0.01920215379726873,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[1.6924249999999996]
743,23,-0.00315546677238622,0.03283784153228865,0.0,1.0,0.00057054853351589,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00057054853351589,0.01518876269357094,0.0021982241920922,0.01545085464662551,0.0,0.0,0.0,-0.03148614609571788,-0.01920215379726873,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[1.7554249999999996]
744,0,-0.00295010860402994,0.03567069949354978,0.0,1.0,0.00057169321856583,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00057169321856583,0.01715003429935028,0.00255028913699465,0.01597037605720486,0.0,0.0,0.0,-0.03148614609571788,-0.02003212215200437,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.063]
745,1,-0.00295010860402994,0.03567069949354978,0.0,1.0,0.00057169321856583,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00057169321856583,0.01715003429935028,0.00255028913699465,0.01597037605720486,0.0,0.0,0.0,-0.03148614609571788,-0.02003212215200437,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.126]
746,2,-0.00295010860402994,0.03567069949354978,0.0,1.0,0.00057169321856583,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00057169321856583,0.01715003429935028,0.00255028913699465,0.01597037605720486,0.0,0.0,0.0,-0.03148614609571788,-0.02003212215200437,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.189]
747,3,-0.00295010860402994,0.03567069949354978,0.0,1.0,0.00057169321856583,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00057169321856583,0.01715003429935028,0.00255028913699465,0.01597037605720486,0.0,0.0,0.0,-0.03148614609571788,-0.02003212215200437,-0.00297320792194062,0.0,0.0,0.0,0.0,1,[0.252]
748,4,-0.00237755060405178,0.08135259104220488,0.0,1.0,0.00058026861684432,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00058026861684432,0.05670967005758985,0.00843298928655211,0.01620993169806293,0.0,0.0,0.0,-0.03158343828715366,-0.02033260398428444,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.315945]
749,5,-0.00237755060405178,0.08135259104220488,0.0,1.0,0.00058026861684432,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00058026861684432,0.05670967005758985,0.00843298928655211,0.01620993169806293,0.0,0.0,0.0,-0.03158343828715366,-0.02033260398428444,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.37988999999999995]
750,6,-0.00247850241813014,0.07768562015197174,0.0,1.0,0.00058026861684432,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00058026861684432,0.05351740386229506,0.00795828459161375,0.01620993169806293,0.0,0.0,0.0,-0.03158343828715366,-0.02033260398428444,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.4438349999999999]
751,7,-0.00247850241813014,0.07768562015197174,0.0,1.0,0.00058026861684432,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00058026861684432,0.05351740386229506,0.00795828459161375,0.01620993169806293,0.0,0.0,0.0,-0.03158343828715366,-0.02033260398428444,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.5077799999999999]
752,8,-0.00258290877240806,0.07401864926173858,0.0,1.0,0.00058026861684432,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00058026861684432,0.05032513766700027,0.00748357989667538,0.01620993169806293,0.0,0.0,0.0,-0.03158343828715366,-0.02033260398428444,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.5717249999999999]
753,9,-0.00258290877240806,0.07401864926173858,0.0,1.0,0.00058026861684432,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00058026861684432,0.05032513766700027,0.00748357989667538,0.01620993169806293,0.0,0.0,0.0,-0.03158343828715366,-0.02033260398428444,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.63567]
754,10,-0.00258290877240806,0.07401864926173858,0.0,1.0,0.00058026861684432,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00058026861684432,0.05032513766700027,0.00748357989667538,0.01620993169806293,0.0,0.0,0.0,-0.03158343828715366,-0.02033260398428444,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.699615]
755,11,-0.00258290877240806,0.07401864926173858,0.0,1.0,0.00058026861684432,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00058026861684432,0.05032513766700027,0.00748357989667538,0.01620993169806293,0.0,0.0,0.0,-0.03158343828715366,-0.02033260398428444,-0.00297601760342684,0.0,0.0,0.0,0.0,1,[0.76356]
756,12,-0.00280256200002184,0.06668470748127225,0.0,1.0,0.00058026861684432,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00058026861684432,0.04394060527641068,0.00653417050679865,0.01620993169806293,0.0,0.0,0.0,-0.03797512594458439,-0.03066027584931781,-0.0030725873967315,0.0,0.0,0.0,0.0,1,[0.859985]
757,13,-0.00280256200002184,0.06668470748127225,0.0,1.0,0.00058026861684432,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00058026861684432,0.04394060527641068,0.00653417050679865,0.01620993169806293,0.0,0.0,0.0,-0.03797512594458439,-0.03066027584931781,-0.0030725873967315,0.0,0.0,0.0,0.0,1,[0.95641]
758,14,-0.00280256200002184,0.06668470748127225,0.0,1.0,0.00058026861684432,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00058026861684432,0.04394060527641068,0.00653417050679865,0.01620993169806293,0.0,0.0,0.0,-0.03797512594458439,-0.03066027584931781,-0.0030725873967315,0.0,0.0,0.0,0.0,1,[1.052835]
759,15,-0.00280256200002184,0.06668470748127225,0.0,1.0,0.00058026861684432,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00058026861684432,0.04394060527641068,0.00653417050679865,0.01620993169806293,0.0,0.0,0.0,-0.03797512594458439,-0.03066027584931781,-0.0030725873967315,0.0,0.0,0.0,0.0,1,[1.14926]
760,16,-0.00280256200002184,0.06668470748127225,0.0,1.0,0.00058026861684432,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00058026861684432,0.04394060527641068,0.00653417050679865,0.01620993169806293,0.0,0.0,0.0,-0.03797512594458439,-0.03066027584931781,-0.0030725873967315,0.0,0.0,0.0,0.0,1,[1.245685]
761,17,-0.00280256200002184,0.06668470748127225,0.0,1.0,0.00058026861684432,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00058026861684432,0.04394060527641068,0.00653417050679865,0.01620993169806293,0.0,0.0,0.0,-0.03797512594458439,-0.03066027584931781,-0.0030725873967315,0.0,0.0,0.0,0.0,1,[1.34211]
762,18,-0.00280256200002184,0.06668470748127225,0.0,1.0,0.00058026861684432,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00058026861684432,0.04394060527641068,0.00653417050679865,0.01620993169806293,0.0,0.0,0.0,-0.03797512594458439,-0.03066027584931781,-0.0030725873967315,0.0,0.0,0.0,0.0,1,[1.438535]
