cycle,hour_cyc,stp,PNFRT
0,0,0,[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
0,0,1,[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
24,0,0,[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
24,0,1,[-5.385744000000004,5.385743999999996,16.157232,26.92872,37.700208,53.85744,70.01467199999999,115.793496,161.57232,188.50104000000002,215.42976,215.42976,215.42976,215.42976,215.42976,215.42976,215.42976,215.42976,215.42976,107.71488]
48,0,0,[-5.385744000000004,5.385743999999996,16.157232,26.92872,37.700208,53.85744,70.01467199999999,115.793496,161.57232,188.50104000000002,215.42976,215.42976,215.42976,215.42976,215.42976,215.42976,215.42976,215.42976,215.42976,107.71488]
48,0,1,[-5.385743999999448,0.00000000000538574,0.00000000001615723,0.00000000002692872,0.00000000003770021,0.00000000005385744,0.00000000007001467,0.0000000001157935,0.00000000016157232,0.00000000018850104,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,107.71488]
72,0,0,[-5.385743999999448,0.00000000000538574,0.00000000001615723,0.00000000002692872,0.00000000003770021,0.00000000005385744,0.00000000007001467,0.0000000001157935,0.00000000016157232,0.00000000018850104,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,107.71488]
72,0,1,[-5.024064000003413,5.385744000003961,16.157232,26.92872,37.700208,53.85744,70.01467199999999,115.793496,161.57232,0.00000000018850104,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000010771488]
96,0,0,[-5.024064000003413,5.385744000003961,16.157232,26.92872,37.700208,53.85744,70.01467199999999,115.793496,161.57232,0.00000000018850104,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000021542976,0.00000000010771488]
96,0,1,[5.119128300049084,7.921208284861034,0.00000000004428883,0.00000000002671893,0.0000000000374065,0.00000000005343786,0.00000000006946922,0.0000000001148914,0.00000000016031359,187.03251647183674,213.7514473963848,213.7514473963848,0.00000000021375145,0.00000000021375145,0.00000000021375145,0.00000000021375145,0.00000000021375145,0.00000000021375145,0.00000000021375145,0.00000000010687572]
