cycle,hour_cyc,stp,value
1969,1,3,39.25262054964137
1970,2,3,39.25262054964137
1971,3,3,39.25262054964137
1972,4,2,62.7291
1972,4,3,48.173670674559865
1973,5,2,62.7291
1973,5,3,48.173670674559865
1974,6,2,62.7291
1974,6,3,48.173670674559865
1975,7,2,62.7291
1975,7,3,48.173670674559865
1976,8,2,62.7291
1976,8,3,48.173670674559865
1977,9,2,62.7291
1977,9,3,48.173670674559865
1978,10,2,62.7291
1978,10,3,48.173670674559865
1979,11,2,62.7291
1979,11,3,48.173670674559865
1980,12,2,62.7291
1980,12,3,48.173670674559865
1981,13,2,62.7291
1981,13,3,48.173670674559865
1982,14,2,62.7291
1982,14,3,48.173670674559865
1983,15,2,62.7291
1983,15,3,48.173670674559865
1984,16,2,62.7291
1984,16,3,48.173670674559865
1985,17,2,62.7291
1985,17,3,48.173670674559865
1986,18,2,62.7291
1986,18,3,48.173670674559865
1987,19,2,62.7291
1987,19,3,48.173670674559865
1988,20,2,62.7291
1988,20,3,48.173670674559865
1989,21,3,39.25262054964137
1990,22,3,39.25262054964137
1991,23,3,39.25262054964137
1992,0,3,39.25262054963663
1993,1,3,39.25262054963663
1994,2,3,39.25262054963663
1995,3,3,39.25262054963663
1996,4,2,62.7291
1996,4,3,48.173670674554046
1997,5,2,62.7291
1997,5,3,48.173670674554046
1998,6,2,62.7291
1998,6,3,48.173670674554046
1999,7,2,62.7291
1999,7,3,48.173670674554046
2000,8,2,62.7291
2000,8,3,48.173670674554046
2001,9,2,62.7291
2001,9,3,48.173670674554046
2002,10,2,62.7291
2002,10,3,48.173670674554046
2003,11,2,62.7291
2003,11,3,48.173670674554046
2004,12,2,62.7291
2004,12,3,48.173670674554046
2005,13,2,62.7291
2005,13,3,48.173670674554046
2006,14,2,62.7291
2006,14,3,48.173670674554046
2007,15,2,62.7291
2007,15,3,48.173670674554046
2008,16,2,62.7291
2008,16,3,48.173670674554046
2009,17,2,62.7291
2009,17,3,48.173670674554046
2010,18,2,62.7291
2010,18,3,48.173670674554046
2011,19,2,62.7291
2011,19,3,48.173670674554046
2012,20,2,62.7291
2012,20,3,48.173670674554046
2013,21,3,39.25262054963663
2014,22,3,39.25262054963663
2015,23,3,39.25262054963663
2016,0,3,39.25262054963189
2017,1,3,39.25262054963189
2018,2,3,39.25262054963189
2019,3,3,39.25262054963189
2020,4,2,62.7291
2020,4,3,48.173670674548234
2021,5,2,62.7291
2021,5,3,48.173670674548234
2022,6,2,62.7291
2022,6,3,48.173670674548234
2023,7,2,62.7291
2023,7,3,48.173670674548234
