cycle,day,currentState'N_f',currentState'N_s',currentState'N_L',currentState'W_f',currentState'W_s',currentState'W_L',currentState'A_L',prevState'N_f',prevState'N_s',prevState'N_L',prevState'W_f',prevState'W_s',prevState'W_L',prevState'A_L',d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',LAI,length(leaf_aging),leaf_aging
0,0,0.0,1.0,3.2997824478859283,0.0,1.5,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433591413652211,1,[3.2997824478859283]
24,1,0.0,1.0,3.2997824478859283,0.0,1.5,0.5,0.9,0.0,1.0,3.2997824478859283,0.0,1.5,0.5,0.9,-0.025,0.126,-0.6599564895771857,0.0,0.0,0.0,0.0,0.0433591413652211,1,[3.2997824478859283]
48,2,0.025,0.874,3.959738937463114,0.0,1.5,0.5,0.9,0.0,1.0,3.2997824478859283,0.0,1.5,0.5,0.9,-0.03015,0.12285,-0.7431110072639111,0.0,0.0,0.0,0.0,0.05203096963826532,2,[2.6398259583087427,0.6599564895771857]
72,3,0.05515,0.75115,4.702849944727025,0.0,1.5,0.5,0.9,0.025,0.874,3.959738937463114,0.0,1.5,0.5,0.9,-0.0312109,0.10317509999999999,-0.7535884764924385,0.0,0.0,0.0,0.0,0.0617954482737131,3,[2.111860766646994,1.055930383323497,0.13199129791543715]
96,4,0.0863609,0.6479749,5.456438421219463,0.0,1.5,0.5,0.9,0.05515,0.75115,4.702849944727025,0.0,1.5,0.5,0.9,-0.0314294454,0.0837634266,-0.7549086376152329,0.0,0.0,0.0,0.0,0.07169760085482374,4,[1.6894886133175953,1.2671164599881966,0.31677911499704914,0.02639825958308743]
120,5,0.1177903454,0.5642114734,6.211347058834696,0.0,1.5,0.5,0.9,0.0863609,0.6479749,5.456438421219463,0.0,1.5,0.5,0.9,-0.0314744657524,0.06680325387960001,-0.7550749779167051,0.0,0.0,0.0,0.0,0.0816171003530879,5,[1.3515908906540761,1.3515908906540763,0.5068465839952786,0.08447443066587977,0.00527965191661749]
144,6,0.14926481115239998,0.4974082195204,6.966422036751402,0.0,1.5,0.5,0.9,0.1177903454,0.5642114734,6.211347058834696,0.0,1.5,0.5,0.9,-0.0314837399449944,0.05228327944319759,-0.7550959367946906,0.0,0.0,0.0,0.0,0.09153878556291342,6,[1.0812727125232608,1.3515908906540763,0.6757954453270382,0.16894886133175954,0.02111860766646994,0.0010559303833235]
168,7,0.18074855109739438,0.4451249400772024,7.721517973546092,0.0,1.5,0.5,0.9,0.14926481115239998,0.4974082195204,6.966422036751402,0.0,1.5,0.5,0.9,-0.03148565042866885,0.03989911822129871,-0.7550985776133168,0.0,0.0,0.0,0.0,0.10146074617239566,7,[0.8650181700186087,1.2975272550279133,0.8109545343924458,0.27031817813081527,0.05068465839952786,0.00506846583995279,0.0002111860766647]
192,8,0.21223420152606323,0.40522582185590367,8.47661655115941,0.0,1.5,0.5,0.9,0.18074855109739438,0.4451249400772024,7.721517973546092,0.0,1.5,0.5,0.9,-0.03148604398830579,0.02934423305744353,-0.7550989103564637,0.0,0.0,0.0,0.0,0.11138274148223465,8,[0.6920145360148869,1.2110254380260523,0.9082690785195393,0.3784454493831414,0.09461136234578535,0.0141917043518678,0.00118264202932232,0.00004223721533294]
216,9,0.24372024551436902,0.3758815887984601,9.231715461515874,0.0,1.5,0.5,0.9,0.21223420152606323,0.40522582185590367,8.47661655115941,0.0,1.5,0.5,0.9,-0.03148612506159099,0.02034970261903337,-0.7550989522821002,0.0,0.0,0.0,0.0,0.12130474116431858,9,[0.5536116288119095,1.1072232576238192,0.9688203504208419,0.484410175210421,0.15137817975325657,0.03027563595065131,0.00378445449383141,0.00027031817813082,0.00000844744306659]
240,10,0.27520637057596004,0.35553188617942677,9.986814413797974,0.0,1.5,0.5,0.9,0.24372024551436902,0.3758815887984601,9.231715461515874,0.0,1.5,0.5,0.9,-0.03148614176268775,0.01268507749603501,-0.7550989575647306,0.0,0.0,0.0,0.0,0.1312267413973054,10,[0.4428893030495276,0.9965009318614373,0.9965009318614374,0.5812922102525052,0.21798457884468947,0.05449614471117237,0.00908269078519539,0.00097314544127094,0.00006082159007943,0.00000168948861332]
264,11,0.3066925123386478,0.34284680868339173,10.741913371362704,0.0,1.5,0.5,0.9,0.27520637057596004,0.35553188617942677,9.986814413797974,0.0,1.5,0.5,0.9,-0.03148614520311369,0.00615376110393815,-0.7550989582303416,0.0,0.0,0.0,0.0,0.14114874169970595,11,[0.3543114424396221,0.8857786060990553,0.9965009318614373,0.6643339545742917,0.2906461051262526,0.0871938315378758,0.01816538157039079,0.00259505451005583,0.00024328636031773,0.00001351590890654,0.00000033789772266]
288,12,0.33817865754176146,0.33669304757945356,11.497012329593046,0.0,1.5,0.5,0.9,0.3066925123386478,0.34284680868339173,10.741913371362704,0.0,1.5,0.5,0.9,-0.03148614591184141,0.00058818704384542,-0.7550989583142088,0.0,0.0,0.0,0.0,0.15107074201085263,12,[0.2834491539516977,0.7794851733671687,0.9743564667089609,0.7307673500317209,0.36538367501586044,0.12788428625555118,0.03197107156388779,0.00570911992212282,0.00071363999026535,0.00005946999918878,0.00000297349995944,0.00000006757954453]
312,13,0.36966480345360286,0.3361048605356082,12.252111287907255,0.0,1.5,0.5,0.9,0.33817865754176146,0.33669304757945356,11.497012329593046,0.0,1.5,0.5,0.9,-0.03148614605783933,-0.00415444124014281,-0.7550989583247759,0.0,0.0,0.0,0.0,0.16099274232310132,13,[0.22675932316135813,0.6802779694840745,0.9353822080406025,0.7794851733671689,0.4384604100190326,0.17538416400761303,0.05115371450222048,0.01096151025047581,0.00171273597663685,0.00019030399740409,0.00001427279980531,0.00000064876362751,0.00000001351590891]
336,14,0.4011509495114422,0.340259301775751,13.007210246232031,0.0,1.5,0.5,0.9,0.36966480345360286,0.3361048605356082,12.252111287907255,0.0,1.5,0.5,0.9,-0.03148614608791491,-0.00819580721095509,-0.7550989583261075,0.0,0.0,0.0,0.0,0.1709147426354889,14,[0.18140745852908652,0.5895742402195312,0.8843613603292968,0.8106645803018557,0.5066653626886599,0.22799941320989695,0.07599980440329898,0.01899995110082475,0.00356249083140464,0.00049479039325064,0.00004947903932506,0.00000337357086307,0.00000014056545263,0.00000000270318178]
360,15,0.4326370955993571,0.34845510898670606,13.762309204558138,0.0,1.5,0.5,0.9,0.4011509495114422,0.340259301775751,13.007210246232031,0.0,1.5,0.5,0.9,-0.03148614609411047,-0.01163960202177437,-0.7550989583262754,0.0,0.0,0.0,0.0,0.18083674294789392,15,[0.14512596682326923,0.5079408838814423,0.8254039363073438,0.825403936307344,0.567465206211299,0.2837326031056495,0.10639972616461858,0.03039992176131959,0.00664998288528866,0.00110833048088144,0.00013854131011018,0.00001259466455547,0.00000078716653472,0.00000003027563595,0.00000000054063636]
384,16,0.4641232416934676,0.36009471100848045,14.517408162884413,0.0,1.5,0.5,0.9,0.4326370955993571,0.34845510898670606,13.762309204558138,0.0,1.5,0.5,0.9,-0.03148614609538677,-0.01457418472105195,-0.7550989583262968,0.0,0.0,0.0,0.0,0.1907587432603012,16,[0.11610077345861539,0.43537790046980773,0.7619113258221635,0.825403936307344,0.619052952230508,0.34047912372677946,0.14186630155282476,0.04559988264197939,0.01139997066049485,0.00221666096176289,0.00033249914426443,0.00003778399366641,0.00000314866613887,0.0000001816538157,0.00000000648763628,0.00000000010812727]
408,17,0.4956093877888543,0.3746688957295324,15.27250712121071,0.0,1.5,0.5,0.9,0.4641232416934676,0.36009471100848045,14.517408162884413,0.0,1.5,0.5,0.9,-0.03148614609564967,-0.01707484927432711,-0.7550989583262993,0.0,0.0,0.0,0.0,0.20068074357270874,17,[0.09288061876689231,0.37152247506756925,0.6966046407516924,0.8127054142103078,0.6603231490458752,0.39619388942752515,0.1815888659876157,0.06485316642414847,0.01823995305679176,0.00405332290150928,0.00070933150776412,0.00009672702378602,0.00001007573164438,0.00000077505628034,0.00000004152087216,0.00000000138402907,0.00000000002162545]
432,18,0.527095533884504,0.3917437450038595,16.02760607953701,0.0,1.5,0.5,0.9,0.4956093877888543,0.3746688957295324,15.27250712121071,0.0,1.5,0.5,0.9,-0.03148614609570385,-0.01920575640752643,-0.7550989583262996,0.0,0.0,0.0,0.0,0.21060274388511632,18,[0.07430449501351385,0.3157941038074339,0.6315882076148678,0.7894852595185847,0.6907996020787618,0.44901974135119516,0.2245098706755976,0.08820030633684192,0.0275625957302631,0.00689064893256578,0.00137812978651316,0.00021924792058164,0.0000274059900727,0.00000263519135314,0.0000001882279538,0.00000000941139769,0.00000000029410618,0.00000000000432509]
456,19,0.5585816799802079,0.4109495014113859,16.78270503786331,0.0,1.5,0.5,0.9,0.527095533884504,0.3917437450038595,16.02760607953701,0.0,1.5,0.5,0.9,-0.03148614609571499,-0.02102157980701991,-0.7550989583262995,0.0,0.0,0.0,0.0,0.22052474419752388,19,[0.05944359601081108,0.2674961820486499,0.5684293868533811,0.7579058491378413,0.7105367335667264,0.4973757134967085,0.2694118448107171,0.11546221920459306,0.03969013785157886,0.01102503829210524,0.00248063361572368,0.00045102429376794,0.00006577437617449,0.00000758935109706,0.00000067762063367,0.00000004517470891,0.00000000211756448,0.00000000006228131,0.00000000000086502]
480,20,0.5900678260759229,0.43197108121840583,17.53780399618961,0.0,1.5,0.5,0.9,0.5585816799802079,0.4109495014113859,16.78270503786331,0.0,1.5,0.5,0.9,-0.03148614609571729,-0.02256890890773167,-0.7550989583262997,0.0,0.0,0.0,0.0,0.23044674450993147,20,[0.04755487680864887,0.22588566484108213,0.5082427458924348,0.7200105566809493,0.7200105566809495,0.5400079175107121,0.3150046185479154,0.14625214432581787,0.0548445541221817,0.01675805820399996,0.00418951455099999,0.00085694615815909,0.00014282435969318,0.00001922635611254,0.00000205996672634,0.00000017166389386,0.00000001072899337,0.00000000047333794,0.00000000001314828,0.000000000000173]
504,21,0.6215539721716402,0.4545399901261375,18.292902954515874,0.0,1.5,0.5,0.9,0.5900678260759229,0.43197108121840583,17.53780399618961,0.0,1.5,0.5,0.9,-0.03148614609571777,-0.02388744426010754,-0.7550989583262884,0.0,0.0,0.0,0.0,0.2403687448223386,20,[0.03804390144691909,0.19021950723459546,0.45177132968216427,0.6776569945232463,0.7200105566809495,0.5760084453447596,0.3600052783404747,0.1800026391702374,0.07312607216290894,0.02437535738763631,0.00670322328159999,0.00152345983672727,0.00028564871938636,0.00004394595682867,0.00000549324460358,0.00000054932446036,0.00000004291597347,0.00000000252446903,0.00000000010518621,0.00000000000276806]
528,22,0.653040118267358,0.478427434386245,19.04800191284161,0.0,1.5,0.5,0.9,0.6215539721716402,0.4545399901261375,18.292902954515874,0.0,1.5,0.5,0.9,-0.03148614609571785,-0.02501101614579378,-0.7550989583261111,0.0,0.0,0.0,0.0,0.25029074513473876,20,[0.03043512115753527,0.1597843860770602,0.3994609651926505,0.63247986155503,0.7115398442494089,0.6048088676119976,0.4032059117413317,0.21600316700428485,0.09450138556437462,0.03412550034269084,0.01023765010280725,0.00255941252570181,0.00053321094285454,0.00009228650934021,0.0000131837870486,0.000001538108489,0.00000014419767084,0.00000001060276992,0.00000000058904277,0.00000000002325169]
552,23,0.6845262643630758,0.5034384505320388,19.80310087116307,0.0,1.5,0.5,0.9,0.653040118267358,0.478427434386245,19.04800191284161,0.0,1.5,0.5,0.9,-0.03148614609571791,-0.02596845257708068,-0.7550989583246424,0.0,0.0,0.0,0.0,0.2602127454470827,20,[0.02434809692602822,0.1339145330931552,0.3515256493695324,0.5858760822825542,0.6957278477105331,0.6261550629394799,0.44352650291546486,0.25344371595169424,0.11880174185235667,0.04620067738702759,0.01501522015078397,0.0040950600411229,0.000938451259424,0.00018047139604308,0.00002900433150692,0.00000386724420092,0.00000042297983448,0.0000000373217501,0.0000000025917882,0.00000000013640991]
576,24,0.7160124104587937,0.5294069031091195,20.55819982946043,0.0,1.5,0.5,0.9,0.6845262643630758,0.5034384505320388,19.80310087116307,0.0,1.5,0.5,0.9,-0.03148614609571788,-0.02678431895077112,-0.7550989583161491,0.0,0.0,0.0,0.0,0.27013474575911006,20,[0.01947847754082258,0.11200124585972981,0.30800342611425696,0.5390059956999498,0.6737574946249373,0.6400696198936906,0.4800522149202679,0.29146027334444835,0.14573013667222418,0.06072089028009341,0.0212523115980327,0.00627909206305511,0.00156977301576378,0.00033206736871926,0.00005929774441415,0.00000889466166212,0.00000111183270777,0.00000011445336698,0.00000000953778058,0.00000000062748556]
600,25,0.7474985565545116,0.5561912220598907,21.313298787651085,0.0,1.5,0.5,0.9,0.7160124104587937,0.5294069031091195,20.55819982946043,0.0,1.5,0.5,0.9,-0.03148614609571788,-0.02747954833411939,-0.755098958277605,0.0,0.0,0.0,0.0,0.2800567460697353,20,[0.01558278203265806,0.09349669219594836,0.2688029900633515,0.4928054817828112,0.6468071948399398,0.64680719483994,0.5120556959149525,0.3291786616596123,0.174876164006669,0.07772273955851956,0.02914602733444484,0.00927373597005063,0.00251163682522205,0.00057960849812816,0.00011385166927518,0.00001897527821253,0.00000266839849864,0.00000031392923513,0.00000003052089786,0.00000000240954457]
624,26,0.7789847026502295,0.58367077039401,22.06839774544678,0.0,1.5,0.5,0.9,0.7474985565545116,0.5561912220598907,21.313298787651085,0.0,1.5,0.5,0.9,-0.03148614609571788,-0.02807197855438268,-0.7550989581314581,0.0,0.0,0.0,0.0,0.28997874637517074,20,[0.01246622562612645,0.0779139101632903,0.23374173048987087,0.44800498343891926,0.616006852228514,0.6468071948399399,0.53900599569995,0.3657540685106803,0.20573666353725767,0.09715342444814945,0.03886136977925978,0.01324819424292947,0.00386405665418776,0.00096601416354694,0.00020700303504577,0.00003795055642506,0.00000592977444142,0.00000078482308783,0.00000008720256531,0.00000000803181523]
648,27,0.8104708487459473,0.6117427489483928,22.823496701971877,0.0,1.5,0.5,0.9,0.7789847026502295,0.58367077039401,22.06839774544678,0.0,1.5,0.5,0.9,-0.03148614609571788,-0.02857680987234409,-0.7550989576500899,0.0,0.0,0.0,0.0,0.2999007466639105,20,[0.00997298050090116,0.06482437325585753,0.20257616642455475,0.40515233284910956,0.5824064784705951,0.6406471263176546,0.560566235527948,0.4004044539485343,0.2377401445319422,0.1188700722659711,0.05051978071303771,0.01837082935019553,0.0057408841719361,0.00154562266167511,0.00035880526074601,0.0000717610521492,0.00001233393083814,0.00000181381335855,0.00000022672666982,0.00000002386596524]
672,28,0.8419569948416652,0.6403195588207369,23.578595654848776,0.0,1.5,0.5,0.9,0.8104708487459473,0.6117427489483928,22.823496701971877,0.0,1.5,0.5,0.9,-0.03148614609571791,-0.02900699498255234,-0.7550989562357787,0.0,0.0,0.0,0.0,0.30982274690471295,20,[0.00797838440072093,0.05385409470486626,0.17502580779081534,0.3646370995641986,0.546955649346298,0.6289989967482428,0.5765824136858894,0.43243681026441705,0.27027300641526064,0.14264408671916534,0.06418983902362439,0.02480061962276397,0.00826687320758799,0.00238467496372731,0.00059616874093183,0.00012916989386856,0.00002421935510036,0.00000391783685447,0.00000054414400757,0.00000006443810616]
696,29,0.8734431409373831,0.6693265538032892,24.33369459819693,0.0,1.5,0.5,0.9,0.8419569948416652,0.6403195588207369,23.578595654848776,0.0,1.5,0.5,0.9,-0.03148614609571788,-0.02937357134669742,-0.755098952457633,0.0,0.0,0.0,0.0,0.31974474702030764,20,[0.00638270752057674,0.04467895264403719,0.15079146517362552,0.32671484120952193,0.5104919393898781,0.6125903272678538,0.5870657302983601,0.4612659309487115,0.30270576718509196,0.1681698706583844,0.07988068856273259,0.03267846350293606,0.01157362249062319,0.00356111461249944,0.00095386998549092,0.00022256966328122,0.000045209462854,0.00000797814050365,0.00000121888257695,0.00000016037928644]
720,30,0.9049292870331009,0.6987001251499866,25.088793518578708,0.0,1.5,0.5,0.9,0.8734431409373831,0.6693265538032892,24.33369459819693,0.0,1.5,0.5,0.9,-0.03148614609571788,-0.02968594438695628,-0.7550989431486972,0.0,0.0,0.0,0.0,0.3296667468341242,20,[0.00510616601646139,0.0370197036193451,0.12956896266770784,0.29153016600234266,0.4737365197538069,0.5921706496922586,0.5921706496922589,0.4864258908186412,0.3344177999378159,0.19507704996372593,0.09753852498186294,0.04211890851489537,0.01579459069308576,0.00516361618812419,0.00147531891089263,0.00036882972772316,0.00008068150293944,0.00001542440497372,0.00000257073416229,0.00000037207994454]
744,31,0.9364154331288188,0.7283860695369428,25.843892387311417,0.0,1.5,0.5,0.9,0.9049292870331009,0.6987001251499866,25.088793518578708,0.0,1.5,0.5,0.9,-0.03148614609571788,-0.02995212880533286,-0.7550989217577172,0.0,0.0,0.0,0.0,0.339588745969272,20,[0.00408493281316911,0.03063699609876836,0.1110591108580353,0.2591379253354157,0.437295249003514,0.5684838237045683,0.5921706496922589,0.5075748425933647,0.36481941811398094,0.22294519995854392,0.11704622997823555,0.05320283180828888,0.02105945425744768,0.0072898110891165,0.00221297836633894,0.00059012756435705,0.00013831114789618,0.00002847582456686,0.00000514146832457,0.00000081181078809]
