cycle,day,currentState'N_f',currentState'N_s',currentState'N_L',currentState'W_f',currentState'W_s',currentState'W_L',currentState'A_L',prevState'N_f',prevState'N_s',prevState'N_L',prevState'W_f',prevState'W_s',prevState'W_L',prevState'A_L',d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',LAI,shadow_loss,length(leaf_aging),leaf_aging
0,0,0.0,1.0,4.598941670247769,0.0,1.5,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604300935470557,0.0,1,[4.598941670247769]
24,1,0.0,1.0,4.598941670247769,0.0,1.5,0.5,0.9,0.0,1.0,4.598941670247769,0.0,1.5,0.5,0.9,-0.025,0.063,-0.09197883340495538,0.0,0.0,0.0,0.0,0.0604300935470557,0.0,1,[4.598941670247769]
48,2,0.025,0.937,4.690920503652725,0.0,1.5,0.5,0.9,0.0,1.0,4.598941670247769,0.0,1.5,0.5,0.9,-0.03015,0.061425,-0.09961307657756673,0.0,0.0,0.0,0.0,0.0616386954179968,0.0,2,[4.59894167024777,0.09197883340495538]
72,3,0.05515,0.8755750000000001,4.790533580230292,0.0,1.5,0.5,0.9,0.025,0.937,4.690920503652725,0.0,1.5,0.5,0.9,-0.0312109,0.05555655000000001,-0.10208629542899259,0.0,0.0,0.0,0.0,0.06294761124422604,0.0,3,[4.606575913420381,0.18211809014181168,0.00183957666809911]
96,4,0.0863609,0.8200184500000001,4.8926198756592845,0.0,1.5,0.5,0.9,0.05515,0.8755750000000001,4.790533580230292,0.0,1.5,0.5,0.9,-0.0314294454,0.0497204883,-0.1042838341252122,0.0,0.0,0.0,0.0,0.064289025166163,0.0,4,[4.616530690580966,0.2706072466073831,0.00544514693757336,0.00003679153336198]
120,5,0.1177903454,0.7702979617000001,4.996903709784497,0.0,1.5,0.5,0.9,0.0863609,0.8200184500000001,4.8926198756592845,0.0,1.5,0.5,0.9,-0.0314744657524,0.0442403705898,-0.10650795574557828,0.0,0.0,0.0,0.0,0.06565931474656828,0.0,5,[4.628483910894559,0.3575257154868548,0.01074838893096956,0.00014495864144621,0.00000073583066724]
144,6,0.14926481115239998,0.7260575911102001,5.103411665530075,0.0,1.5,0.5,0.9,0.1177903454,0.7702979617000001,4.996903709784497,0.0,1.5,0.5,0.9,-0.0314837399449944,0.0391250884844988,-0.10877823452257297,0.0,0.0,0.0,0.0,0.0670588292850652,0.0,6,[4.6424221884222465,0.4429448793950089,0.01768393546208726,0.00035702724723668,0.00000362028688282,0.00000001471661334]
168,7,0.18074855109739438,0.6869325026257013,5.212189900052648,0.0,1.5,0.5,0.9,0.14926481115239998,0.7260575911102001,5.103411665530075,0.0,1.5,0.5,0.9,-0.03148565042866885,0.03435446952080676,-0.11109682677597509,0.0,0.0,0.0,0.0,0.0684881752866918,0.0,7,[4.658351979176374,0.5269344255755536,0.02618915434074569,0.00070356541153369,0.0000106884260899,0.00000008682801873,0.00000000029433227]
192,8,0.21223420152606323,0.6525780331048945,5.323286726828623,0.0,1.5,0.5,0.9,0.18074855109739438,0.6869325026257013,5.212189900052648,0.0,1.5,0.5,0.9,-0.03148604398830579,0.0299059929692772,-0.11346483462345883,0.0,0.0,0.0,0.0,0.0699479875905281,0.0,8,[4.676281766368821,0.60956277664757,0.03620405976544185,0.00121327719011793,0.00002454596579877,0.00000029885998016,0.000000002025006,0.00000000000588665]
216,9,0.24372024551436902,0.6226720401356173,5.436751561452081,0.0,1.5,0.5,0.9,0.21223420152606323,0.6525780331048945,5.323286726828623,0.0,1.5,0.5,0.9,-0.03148612506159099,0.0257580406182031,-0.11588331581031958,0.0,0.0,0.0,0.0,0.07143891551748034,0.0,9,[4.696220965664904,0.690897156441995,0.04767123410308441,0.00191309284162441,0.00004832059028516,0.00000078380209653,0.00000000796170548,0.00000000004626903,0.00000000000011773]
240,10,0.27520637057596004,0.5969139995174142,5.552634877262401,0.0,1.5,0.5,0.9,0.24372024551436902,0.6226720401356173,5.436751561452081,0.0,1.5,0.5,0.9,-0.03148614176268775,0.02189033718225841,-0.11835334644129818,0.0,0.0,0.0,0.0,0.07296162228722795,0.0,10,[4.718179862161925,0.7710036326264532,0.06053575254986263,0.00282825566685361,0.00008561603531194,0.0000017345378603,0.0000000234785133,0.00000000020457776,0.00000000000104076,0.00000000000000235]
264,11,0.3066925123386478,0.5750236623351558,5.670988223703699,0.0,1.5,0.5,0.9,0.27520637057596004,0.5969139995174142,5.552634877262401,0.0,1.5,0.5,0.9,-0.03148614520311369,0.01828395369226228,-0.12087602529987572,0.0,0.0,0.0,0.0,0.0745167852594666,0.00000000000000005,10,[4.7421696113599845,0.8499471572171626,0.07474511015139444,0.00398240560451379,0.00014046882794277,0.00000341216780934,0.00000005769970024,0.00000000067005647,0.0000000000051115,0.00000000000002312]
288,12,0.33817865754176146,0.5567397086428935,5.7918642490035745,0.0,1.5,0.5,0.9,0.3066925123386478,0.5750236623351558,5.670988223703699,0.0,1.5,0.5,0.9,-0.03148614591184141,0.01492123530198384,-0.12345247457396366,0.0,0.0,0.0,0.0,0.07610509623190696,0.00000000000000046,10,[4.76820224443266,0.9277916063000191,0.0902491510927098,0.0053976596954514,0.00021730756347419,0.000006153301012,0.00000012478906242,0.00000000181064935,0.0000000000184104,0.00000000000012489]
312,13,0.36966480345360286,0.5418184733409096,5.915316723577537,0.0,1.5,0.5,0.9,0.33817865754176146,0.5567397086428935,5.791864249003574,0.0,1.5,0.5,0.9,-0.03148614605783933,0.01178571902692531,-0.12608384036971046,0.0,0.0,0.0,0.0,0.07772726174780885,0.0000000000000025,10,[4.796290674117971,1.004599819062672,0.10700000019685599,0.00709468952339657,0.00032091460611374,0.00001037638626125,0.00000024535930141,0.00000000427021761,0.00000000005425518,0.0000000000004906]
336,14,0.4011509495114422,0.5300327543139843,6.041400563947245,0.0,1.5,0.5,0.9,0.36966480345360286,0.5418184733409096,5.915316723577535,0.0,1.5,0.5,0.9,-0.03148614608791491,0.00886205400125644,-0.1287712932222364,0.0,0.0,0.0,0.0,0.0793840034102668,0.00000000000000981,10,[4.826448701005322,1.0804336361637779,0.1249519965741723,0.00909279573686576,0.00045639010445939,0.0000165871506583,0.00000044797984061,0.00000000909199929,0.00000000013857443,0.00000000000156589]
360,15,0.4326370955993571,0.5211707003127279,6.170171857169471,0.0,1.5,0.5,0.9,0.4011509495114422,0.5300327543139843,6.041400563947235,0.0,1.5,0.5,0.9,-0.03148614609411047,0.00613592649902152,-0.13151602861638972,0.0,0.0,0.0,0.0,0.08107605820320685,0.00000000000003132,10,[4.858691020207452,1.1553539374606088,0.14406162936596442,0.01140997975361189,0.00062911821710752,0.00002538320973432,0.00000077076325696,0.00000001786975611,0.00000000031764292,0.00000000000430606]
384,16,0.4641232416934676,0.5150347738137064,6.30168788578583,0.0,1.5,0.5,0.9,0.4326370955993571,0.5211707003127279,6.17017185716944,0.0,1.5,0.5,0.9,-0.03148614609538677,0.0035939898930134,-0.1343192675185475,0.0,0.0,0.0,0.0,0.0828041788192258,0.00000000000008612,10,[4.893033228419693,1.2294206791155455,0.1642874755278573,0.01406301274585894,0.00084473544783761,0.00003745790988178,0.00000126301218651,0.00000003292762613,0.00000000066868519,0.0000000000105728]
408,17,0.4956093877888543,0.511440783920693,6.436007153304291,0.0,1.5,0.5,0.9,0.4641232416934676,0.5150347738137064,6.301687885785744,0.0,1.5,0.5,0.9,-0.03148614609564967,0.00122379931956568,-0.13718225691975008,0.0,0.0,0.0,0.0,0.08456913399441839,0.00000000000021146,10,[4.929491831369846,1.3026929301016286,0.18559013959961107,0.0170675020014989,0.00110910099379804,0.0000536034606409,0.00000198691014042,0.00000005752931734,0.00000000131386401,0.00000000002373505]
432,18,0.527095533884504,0.5102169846011273,6.57318941022383,0.0,1.5,0.5,0.9,0.4956093877888543,0.511440783920693,6.43600715330408,0.0,1.5,0.5,0.9,-0.03148614609570385,-0.0009862492477201,-0.14010627039041146,0.0,0.0,0.0,0.0,0.08637170885034114,0.0000000000004747,10,[4.9680842516622,1.375228908126993,0.20793219540965144,0.02043795475346115,0.00142826901395205,0.00007471341130404,0.00000301924115043,0.0000000961169338,0.00000000243817307,0.00000000004953763]
