cycle,hour,SUPPLY,DEMAND,RC,xroot,dALp,FC,r_l,r_f,f_n_t,genr,sla,sum_nodes,L_dem,S_dem,F_dem,g_f,g_s,g_l,d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L'
810,18,0.20478816736261862,0.5624561233708147,0.3640962536514272,1.0,0.00169431527858547,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.0067772611143419,0.5132053446212126,0.03198621858806321,0.017264560161539,0.00628596167575603,0.01164606235638946,0.18685614333047315,-0.03797512594458433,-0.04673849323081261,-0.02441304347826088,0.00407486440660086,-0.0372528233004541,0.17668000415258084,0.00061689384543735
811,19,0.2086169537069608,0.6416719915294276,0.3640962536514272,1.0,0.00169431527858547,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.0067772611143419,0.5877736425576281,0.03663378881026043,0.017264560161539,0.00628596167575603,0.0133382252628734,0.21400618125028548,-0.03158343828715366,-0.03099500077411783,-0.0229265446224257,0.0051640748840172,-0.03556066039397043,0.20725779421652532,0.00061689384543735
812,20,0.2086169537069608,0.6416719915294276,0.32511463249271877,1.0,0.00169431527858547,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.0067772611143419,0.5877736425576281,0.03663378881026043,0.017264560161539,0.00561296113206718,0.01191018078586369,0.1910938117890299,-0.03158343828715366,-0.03099500077411783,-0.0229265446224257,0.00449107434032835,-0.03698870487098027,0.1843454247552697,0.00055084668912411
813,21,-0.05500309838096899,0.20584156785496097,0.32511463249271877,1.0,0.00166927613653741,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00667710454614965,0.17775342582456535,0.01107872315203207,0.01700941887836354,0.00553001096755388,0.00360185500606148,0.05779023971127531,-0.03148614609571788,-0.03053694657548557,-0.02288329519450803,0.00442470378357473,-0.04457438702038541,0.05114158253515691,0.00054270609765923
814,22,-0.05500309838096899,0.20584156785496097,-0.2672108406195438,1.0,0.00166927613653741,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00667710454614965,0.17775342582456535,0.01107872315203207,0.01700941887836354,-0.00454510111693746,-0.00296035492644569,-0.04749764233758583,-0.03148614609571788,-0.03053694657548557,-0.02288329519450803,-0.0056504083009166,-0.05113659695289297,-0.05414629951370423,-0.00044604867967031
815,23,-0.05500309838096899,0.20584156785496097,-0.2672108406195438,1.0,0.00166927613653741,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00667710454614965,0.17775342582456535,0.01107872315203207,0.01700941887836354,-0.00454510111693746,-0.00296035492644569,-0.04749764233758583,-0.03148614609571788,-0.03053694657548557,-0.02288329519450803,-0.0056504083009166,-0.05113659695289297,-0.05414629951370423,-0.00044604867967031
816,0,-0.05299280142605187,0.23184011351962744,-0.2672108406195438,1.0,0.0016780862051873,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.0067123448207492,0.20136139482938162,0.01294977840130294,0.01752894028894289,-0.00468392286977822,-0.00346032117244897,-0.05380594758068293,-0.03148614609571788,-0.03067729869324362,-0.02288329519450803,-0.00584790697976704,-0.05459691812534206,-0.06062838131940966,-0.00044840282552016
817,1,-0.05299280142605187,0.23184011351962744,-0.22857477345724958,1.0,0.0016780862051873,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.0067123448207492,0.20136139482938162,0.01294977840130294,0.01752894028894289,-0.00400667355549078,-0.0029599926643994,-0.04602613520616169,-0.03148614609571788,-0.03067729869324362,-0.02288329519450803,-0.0051706576654796,-0.05409658961729225,-0.05284856894488843,-0.00038356817419242
818,2,-0.05299280142605187,0.23184011351962744,-0.22857477345724958,1.0,0.0016780862051873,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.0067123448207492,0.20136139482938162,0.01294977840130294,0.01752894028894289,-0.00400667355549078,-0.0029599926643994,-0.04602613520616169,-0.03148614609571788,-0.03067729869324362,-0.02288329519450803,-0.0051706576654796,-0.05409658961729225,-0.05284856894488843,-0.00038356817419242
819,3,-0.05299280142605187,0.23184011351962744,-0.22857477345724958,1.0,0.0016780862051873,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.0067123448207492,0.20136139482938162,0.01294977840130294,0.01752894028894289,-0.00400667355549078,-0.0029599926643994,-0.04602613520616169,-0.03148614609571788,-0.03067729869324362,-0.02288329519450803,-0.0051706576654796,-0.05409658961729225,-0.05284856894488843,-0.00038356817419242
