cycle,day,currentState'N_f',currentState'N_s',currentState'N_L',currentState'W_f',currentState'W_s',currentState'W_L',currentState'A_L',prevState'N_f',prevState'N_s',prevState'N_L',prevState'W_f',prevState'W_s',prevState'W_L',prevState'A_L',d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',LAI
792,33,0.9993877253202545,0.7885171525629124,2.898998241488396,0.24403108082988664,2.496636419702273,1.1511337019426746,0.5181883210803042,0.9679015792245367,0.7583381983422757,2.876114946293888,0.2299521149389546,2.4304291044725654,1.1034840114106508,0.5174032998675347,-0.03148614609571791,-0.03037224039922536,-0.02288329519450803,-0.01480414195583404,-0.07005780536655948,-0.04890204250647934,-0.00080571061115354,0.00000000000098784
816,34,1.0308738714159724,0.8188893929621378,2.9218815366829043,0.2588352227857207,2.5666942250688325,1.200035744449154,0.5189940316914577,0.9993877253202545,0.7885171525629124,2.898998241488396,0.24403108082988664,2.496636419702273,1.1511337019426746,0.5181883210803042,-0.03148614609571788,-0.03053694657548557,-0.02288329519450797,-0.01555985547312636,-0.07413193241568772,-0.05021288200840363,-0.0008273669861124,0.00000000000051269
840,35,1.0623600175116903,0.8494263395376234,2.9447648318774124,0.27439507825884707,2.64082615748452,1.2502486264575576,0.5198213986775702,1.0308738714159724,0.8188893929621378,2.9218815366829043,0.2588352227857207,2.5666942250688325,1.200035744449154,0.5189940316914577,-0.03148614609571788,-0.03067729869324362,-0.02288329519450803,-0.01634800488993284,-0.07844005733706316,-0.0515852278950707,-0.00085004015755557,0.0000000000002665
864,36,1.0938461636074082,0.880103638230867,2.9676481270719206,0.2907430831487799,2.7192662148215834,1.3018338543526284,0.5206714388351257,1.0623600175116903,0.8494263395376234,2.9447648318774124,0.27439507825884707,2.64082615748452,1.2502486264575576,0.5198213986775702,-0.03148614609571788,-0.03079689783279289,-0.02288329519450803,-0.01717058195953887,-0.08299306323000266,-0.05302221913224729,-0.00087378193712064,0.00000000000013876
888,37,1.125332309703126,0.91090053606366,2.9905314222664288,0.30791366510831875,2.802259278051586,1.3548560734848758,0.5215452207722463,1.0938461636074082,0.880103638230867,2.9676481270719206,0.2907430831487799,2.7192662148215834,1.3018338543526284,0.5206714388351257,-0.03148614609571788,-0.03089881260550464,-0.02288329519450803,-0.01802967659519213,-0.0878023990431478,-0.05452712344416316,-0.00089864627053804,0.00000000000007237
912,38,1.156818455798844,0.9417993486691646,3.013414717460937,0.32594334170351086,2.890061677094734,1.409383196929039,0.5224438670427843,1.125332309703126,0.91090053606366,2.9905314222664288,0.30791366510831875,2.802259278051586,1.3548560734848758,0.5215452207722463,-0.03148614609571791,-0.03098565788663318,-0.02288329519450803,-0.01465434615448895,-0.09327963591290134,-0.05997696918949705,-0.00066496233140755,0.00000000000003781
936,39,1.1883046018945618,0.9727850065557978,3.036298012655445,0.3405976878579998,2.983341313007635,1.469360166118536,0.5231088293741919,1.156818455798844,0.9417993486691646,3.013414717460937,0.32594334170351086,2.890061677094734,1.409383196929039,0.5224438670427843,-0.03148614609571788,-0.03105966190640004,-0.02288329519450803,-0.01451667795726481,-0.09906790542341826,-0.06230435094619255,-0.00068550602058895,0.00000000000001978
960,40,1.2197907479902796,1.0038446684621978,3.0591813078499532,0.3551143658152646,3.0824092184310534,1.5316645170647285,0.5237943353947808,1.1883046018945618,0.9727850065557978,3.036298012655445,0.3405976878579998,2.983341313007635,1.469360166118536,0.5231088293741919,-0.03148614609571788,-0.03112272342074471,-0.02288329519450803,-0.01507305788067458,-0.10518273224697117,-0.06431919549377435,-0.00070706259734742,0.00000000000001036
984,41,1.2512768940859975,1.0349673918829425,3.0820646030444614,0.3701874236959392,3.1875919506780246,1.5959837125585028,0.5245013979921282,1.2197907479902796,1.0038446684621978,3.0591813078499532,0.3551143658152646,3.0824092184310534,1.5316645170647285,0.5237943353947808,-0.03148614609571791,-0.03117646042859876,-0.02288329519450803,-0.0158012412632206,-0.1116405901412878,-0.06638020257804914,-0.00072969027278666,0.00000000000000543
1008,42,1.2827630401817154,1.0661438523115412,3.1049478982389696,0.3859886649591598,3.2992325408193124,1.662363915136552,0.5252310882649149,1.2512768940859975,1.0349673918829425,3.0820646030444614,0.3701874236959392,3.1875919506780246,1.5959837125585028,0.5245013979921282,-0.03148614609571785,-0.03122225168564538,-0.02288329519450803,-0.0165954897287543,-0.11845896872778594,-0.06853746214210862,-0.00075345032326548,0.00000000000000285
1032,43,1.3142491862774333,1.0973661039971865,3.1278311934334777,0.4025841546879141,3.4176915095470983,1.7309013772786606,0.5259845385881804,1.2827630401817154,1.0661438523115412,3.1049478982389696,0.3859886649591598,3.2992325408193124,1.662363915136552,0.5252310882649149,-0.03148614609571791,-0.03126127207970239,-0.02288329519450803,-0.01743589410608298,-0.12565640117306387,-0.07080207786865511,-0.00077840275516815,0.0000000000000015
1056,44,1.3457353323731511,1.1286273760768888,3.150714488627986,0.42002004879399707,3.543347910720162,1.8017034551473157,0.5267629413433486,1.3142491862774333,1.0973661039971865,3.1278311934334777,0.4025841546879141,3.4176915095470983,1.7309013772786606,0.5259845385881804,-0.03148614609571785,-0.03129452277537154,-0.02288329519450803,-0.01832030283719005,-0.13325251532960092,-0.07318036511819168,-0.00080460912684991,0.00000000000000079
1080,45,1.377221478468869,1.1599218988522604,3.173597783822494,0.4383403516311871,3.676600426049763,1.8748838202655074,0.5275675504701984,1.3457353323731511,1.1286273760768888,3.150714488627986,0.42002004879399707,3.543347910720162,1.8017034551473157,0.5267629413433486,-0.03148614609571791,-0.0313228569013895,-0.02288329519450803,-0.01925032128792149,-0.14126809574289023,-0.07567825231278782,-0.00083213370614915,0.00000000000000042
1104,46,1.4087076245645869,1.1912447557536499,3.196481079017002,0.4575906729191086,3.8178685217926533,1.9505620725782953,0.5283996841763475,1.377221478468869,1.1599218988522604,3.173597783822494,0.4383403516311871,3.676600426049763,1.8748838202655074,0.5275675504701984,-0.03148614609571791,-0.03134700143975314,-0.02288329519450803,-0.02022843802107481,-0.1497251508253732,-0.07830187032936237,-0.00086104390636521,0.00000000000000022
1128,47,1.4401937706603047,1.222591757193403,3.2193643742115103,0.4778191109401834,3.9675936726180265,2.0288639429076576,0.5292607280827127,1.4087076245645869,1.1912447557536499,3.196481079017002,0.4575906729191086,3.8178685217926533,1.9505620725782953,0.5283996841763475,-0.03148614609571785,-0.03136757587823852,-0.02288329519450803,-0.02125744026430752,-0.15864698381844455,-0.08105764653728598,-0.00089141053385488,0.00000000000000012
1152,48,1.4716799167560226,1.2539593330716416,3.2422476694060185,0.49907655120449096,4.126240656436471,2.1099215894449435,0.5301521386165676,1.4401937706603047,1.222591757193403,3.2193643742115103,0.4778191109401834,3.9675936726180265,2.0288639429076576,0.5292607280827127,-0.03148614609571791,-0.03138510810489006,-0.02288329519450803,-0.02234030053918482,-0.16805826743469154,-0.08395233348347814,-0.00092330799884529,0.00000000000000006
1176,49,1.5031660628517405,1.2853444411765318,3.2651309646005267,0.5214168517436758,4.294298923871162,2.1938739229284216,0.531075446615413,1.4716799167560226,1.2539593330716416,3.2422476694060185,0.49907655120449096,4.126240656436471,2.1099215894449435,0.5301521386165676,-0.03148614609571785,-0.03140004795229245,-0.02288329519450803,-0.02348016057474009,-0.17798512238732922,-0.08699302933790126,-0.0009568145261818,0.00000000000000003
1200,50,1.5346522089474584,1.3167444891288242,3.288014259795035,0.5448970123184159,4.472284046258491,2.2808669522663227,0.5320322611415947,1.5031660628517405,1.2853444411765318,3.2651309646005267,0.5214168517436758,4.294298923871162,2.1938739229284216,0.531075446615413,-0.03148614609571791,-0.03141277873913675,-0.02288329519450803,-0.02468033564937511,-0.1884552000896731,-0.09018719798868735,-0.00099201237468837,0.00000000000000002
1224,51,1.5661383550431762,1.348157267867961,3.310897554989543,0.569577347967791,4.6607392463481645,2.37105415025501,0.5330242735162831,1.5346522089474584,1.3167444891288242,3.288014259795035,0.5448970123184159,4.472284046258491,2.2808669522663227,0.5320322611415947,-0.03148614609571791,-0.03142362710520835,-0.02288329519450803,-0.02594432358317142,-0.19949776982990297,-0.09354268997252313,-0.00102898806753917,0.00000000000000001
1248,52,1.597624501138894,1.3795808949731694,3.333780850184051,0.5955216715509625,4.8602370161780675,2.464596840227533,0.5340532615838223,1.5661383550431762,1.348157267867961,3.310897554989543,0.569577347967791,4.6607392463481645,2.37105415025501,0.5330242735162831,-0.03148614609571785,-0.03143287139213757,-0.02288329519450803,-0.02727581516228783,-0.21114381073844068,-0.09706776447513421,-0.00106783263471146,0.0
1272,53,1.629110647234612,1.4110137663653068,3.3566641453785593,0.6227974867132503,5.071380826916508,2.5616646047026674,0.5351210942185337,1.597624501138894,1.3795808949731694,3.333780850184051,0.5955216715509625,4.8602370161780675,2.464596840227533,0.5340532615838223,-0.03148614609571791,-0.03144074878494177,-0.02288329519450803,-0.02867870536083941,-0.2234261088765761,-0.10077111249672155,-0.00110864186833685,0.0
1296,54,1.6605967933303298,1.4424545151502486,3.3795474405730674,0.6514761920740897,5.294806935793084,2.662435717199389,0.5362297360868705,1.629110647234612,1.4110137663653068,3.3566641453785593,0.6227974867132503,5.071380826916508,2.5616646047026674,0.5351210942185337,-0.03148614609571785,-0.03144746139759289,-0.02288329519450803,-0.03015710525849626,-0.2363793597874997,-0.10466188125775566,-0.00115151659174558,0.0
1320,55,1.6920829394260477,1.4739019765478414,3.4024307357675756,0.6816332973325859,5.531186295580584,2.767097598457145,0.5373812526786161,1.6605967933303298,1.4424545151502486,3.3795474405730674,0.6514761920740897,5.294806935793084,2.662435717199389,0.5362297360868705,-0.03148614609571791,-0.0314531814587507,-0.02288329519450803,-0.03171535466335881,-0.2500402768650192,-0.10874969992029909,-0.00119656294302592,0.0
1344,56,1.7235690855217656,1.505355158006592,3.4253140309620838,0.7133486519959448,5.781226572445603,2.875847298377444,0.5385778156216421,1.6920829394260477,1.4739019765478414,3.4024307357675756,0.6816332973325859,5.531186295580584,2.767097598457145,0.5373812526786161,-0.03148614609571791,-0.03145805573071445,-0.02288329519450803,-0.03335803547442998,-0.2644477059110262,-0.11304470670322114,-0.00124389267396153,0.0
1368,57,1.7550552316174834,1.5368132137373065,3.448197326156592,0.7467066874703747,6.045674278356629,2.988892005080665,0.5398217082956036,1.7235690855217656,1.505355158006592,3.4253140309620838,0.7133486519959448,5.781226572445603,2.875847298377444,0.5385778156216421,-0.03148614609571785,-0.03146220927497231,-0.02288329519450803,-0.03508998582508274,-0.27964274627023133,-0.11755757747371648,-0.00129362346525481,0.0
1392,58,1.7865413777132013,1.5682754230122788,3.4710806213511,0.7817966732954574,6.325317024626861,3.1064495825543816,0.5411153317608585,1.7550552316174834,1.5368132137373065,3.448197326156592,0.7467066874703747,6.045674278356629,2.988892005080665,0.5398217082956036,-0.03148614609571791,-0.03146574866096274,-0.02288329519450803,-0.0369163150524749,-0.29566887894978056,-0.1222995559019544,-0.00134587925899362,0.0
1416,59,1.8180275238089192,1.5997411716732417,3.4939639165456082,0.8187129883479324,6.620985903576641,3.228749138456336,0.5424612110198521,1.7865413777132013,1.5682754230122788,3.4710806213511,0.7817966732954574,6.325317024626861,3.1064495825543816,0.5411153317608585,-0.03148614609571785,-0.03146876470037668,-0.02288329519450803,-0.03884241954081297,-0.3125721021521475,-0.12728248527043956,-0.00140079060937085,0.0
1440,60,1.849513669904637,1.6312099363736183,3.5168472117401164,0.8575554078887453,6.933558005728789,3.3560316237267753,0.5438620016292229,1.8180275238089192,1.5997411716732417,3.4939639165456082,0.8187129883479324,6.620985903576641,3.228749138456336,0.5424612110198521,-0.03148614609571791,-0.0314713347771558,-0.02288329519450803,-0.04087399948931902,-0.33040107467216906,-0.13251884203470604,-0.00145849505272251,0.0
1464,61,1.880999816000355,1.6626812711507741,3.5397305069346245,0.8984294073780643,7.263959080400958,3.4885504657614814,0.5453204966819455,1.849513669904637,1.6312099363736183,3.5168472117401164,0.8575554078887453,6.933558005728789,3.3560316237267753,0.5438620016292229,-0.03148614609571791,-0.03147352483296881,-0.02288329519450803,-0.04301707665884386,-0.34920726763329135,-0.1380217712373461,-0.00151913749800878,0.0
1488,62,1.9124859620960728,1.6941547959837429,3.5626138021291327,0.9414464840369081,7.613166348034249,3.6265722369988276,0.5468396341799543,1.880999816000355,1.6626812711507741,3.5397305069346245,0.8984294073780643,7.263959080400958,3.4885504657614814,0.5453204966819455,-0.03148614609571785,-0.03147539105910763,-0.02288329519450803,-0.04527801315432825,-0.3690451250640825,-0.14380512388308436,-0.00158287063892591,0.0
1512,63,1.9439721081917907,1.7256301870428505,3.585497097323641,0.9867244971912363,7.982211473098332,3.7703773608819118,0.5484225048188802,1.9124859620960728,1.6941547959837429,3.5626138021291327,0.9414464840369081,7.613166348034249,3.6265722369988276,0.5468396341799543,-0.03148614609571791,-0.03147698133821403,-0.02288329519450803,-0.04766353130376505,-0.38997223384388313,-0.14988349638866383,-0.00164985538890358,0.0
1536,64,1.9754582542875085,1.7571071683810646,3.608380392518149,1.0343880284950013,8.372183706942215,3.9202608572705757,0.5500723602077838,1.9439721081917907,1.7256301870428505,3.585497097323641,0.9867244971912363,7.982211473098332,3.7703773608819118,0.5484225048188802,-0.03148614609571785,-0.03147833647282691,-0.02288329519450803,-0.05018073469796153,-0.41204950357620973,-0.15627227222774587,-0.00172026134031321,0.0
1560,65,2.0069444003832264,1.7885855048538915,3.631263687712657,1.0845687631929628,8.784233210518424,4.076533129498322,0.551792621548097,1.9754582542875085,1.7571071683810646,3.608380392518149,1.0343880284950013,8.372183706942215,3.9202608572705757,0.5500723602077838,-0.03148614609571791,-0.03147949123227239,-0.02288329519450803,-0.05283713045926633,-0.4353413569802349,-0.16298766589784214,-0.00179426724928812,0.0
1584,66,2.0384305464789443,1.820064996086164,3.6541469829071653,1.137405893652229,9.21957456749866,4.239520795396164,0.5535868887973852,2.0069444003832264,1.7885855048538915,3.631263687712657,1.0845687631929628,8.784233210518424,4.076533129498322,0.551792621548097,-0.03148614609571791,-0.03148047524475667,-0.02288329519450803,-0.05564065281151406,-0.4599159314244723,-0.1700467693435268,-0.00187206154763596,0.0
