cycle,hour,SUPPLY,DEMAND,RC,xroot,dALp,FC,r_l,r_f,f_n_t,genr,sla,sum_nodes,L_dem,S_dem,F_dem,g_f,g_s,g_l,d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L'
10,10,0.04162323032986361,0.16945648045990833,0.2456278462582093,1.0,0.00084799416102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00169598832204174,0.14708850920206457,0.02236797125784375,0.0,0.0,0.00549419660522969,0.03612903372463392,-0.025,0.12788999999999998,-0.02,0.0,0.00549419660522976,0.03612903372463392,0.00020829097941109
11,11,0.04162323032986361,0.16945648045990833,0.2456278462582093,1.0,0.00084799416102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00169598832204174,0.14708850920206457,0.02236797125784375,0.0,0.0,0.00549419660522969,0.03612903372463392,-0.025,0.12788999999999998,-0.02,0.0,0.00549419660522976,0.03612903372463392,0.00020829097941109
12,12,0.03992672166130193,0.14795827025230798,0.2456278462582093,1.0,0.00084799416102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00169598832204174,0.12842802669135486,0.01953024356095313,0.0,0.0,0.00479717166277518,0.03154549959538931,-0.025,0.19284999999999997,-0.02,0.0,0.00479717166277527,0.03154549959538931,0.00020829097941109
13,13,0.03992672166130193,0.14795827025230798,0.2698512330079036,1.0,0.00084799416102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00169598832204174,0.12842802669135486,0.01953024356095313,0.0,0.0,0.00527026030586787,0.03465646135543406,-0.025,0.19284999999999997,-0.02,0.0,0.00527026030586786,0.03465646135543406,0.00022883226993498
14,14,0.03992672166130193,0.14795827025230798,0.2698512330079036,1.0,0.00084799416102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00169598832204174,0.12842802669135486,0.01953024356095313,0.0,0.0,0.00527026030586787,0.03465646135543406,-0.025,0.19284999999999997,-0.02,0.0,0.00527026030586786,0.03465646135543406,0.00022883226993498
15,15,0.03992672166130193,0.14795827025230798,0.2698512330079036,1.0,0.00084799416102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00169598832204174,0.12842802669135486,0.01953024356095313,0.0,0.0,0.00527026030586787,0.03465646135543406,-0.025,0.19284999999999997,-0.02,0.0,0.00527026030586786,0.03465646135543406,0.00022883226993498
16,16,0.03992672166130193,0.14795827025230798,0.2698512330079036,1.0,0.00084799416102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00169598832204174,0.12842802669135486,0.01953024356095313,0.0,0.0,0.00527026030586787,0.03465646135543406,-0.025,0.19284999999999997,-0.02,0.0,0.00527026030586786,0.03465646135543406,0.00022883226993498
17,17,0.03992672166130193,0.14795827025230798,0.2698512330079036,1.0,0.00084799416102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00169598832204174,0.12842802669135486,0.01953024356095313,0.0,0.0,0.00527026030586787,0.03465646135543406,-0.025,0.19284999999999997,-0.02,0.0,0.00527026030586786,0.03465646135543406,0.00022883226993498
18,18,0.03992672166130193,0.14795827025230798,0.2698512330079036,1.0,0.00084799416102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00169598832204174,0.12842802669135486,0.01953024356095313,0.0,0.0,0.00527026030586787,0.03465646135543406,-0.025,0.19284999999999997,-0.02,0.0,0.00527026030586786,0.03465646135543406,0.00022883226993498
19,19,0.04162323032986361,0.16945648045990833,0.2698512330079036,1.0,0.00084799416102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00169598832204174,0.14708850920206457,0.02236797125784375,0.0,0.0,0.00603602462381449,0.03969201556947149,-0.025,0.12788999999999998,-0.02,0.0,0.00603602462381447,0.03969201556947149,0.00022883226993498
20,20,0.04162323032986361,0.16945648045990833,0.2456278462582093,1.0,0.00084799416102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00169598832204174,0.14708850920206457,0.02236797125784375,0.0,0.0,0.00549419660522969,0.03612903372463392,-0.025,0.12788999999999998,-0.02,0.0,0.00549419660522976,0.03612903372463392,0.00020829097941109
21,21,-0.02437149133143832,0.05124671769705795,0.2456278462582093,1.0,0.00083546222760677,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00167092445521354,0.04448223689705795,0.0067644808,0.0,0.0,0.00166154484995901,0.0109260760457718,-0.025,0.126,-0.02,0.0,0.00166154484995906,0.0109260760457718,0.00020521278759714
22,22,-0.02437149133143832,0.05124671769705795,-0.47557175223414305,1.0,0.00083546222760677,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00167092445521354,0.04448223689705795,0.0067644808,0.0,-0.0,-0.00321699598701022,-0.0211544953444281,-0.025,0.126,-0.02,0.0,-0.00321699598701031,-0.0211544953444281,-0.00039732223550839
23,23,-0.02437149133143832,0.05124671769705795,-0.47557175223414305,1.0,0.00083546222760677,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00167092445521354,0.04448223689705795,0.0067644808,0.0,-0.0,-0.00321699598701022,-0.0211544953444281,-0.025,0.126,-0.02,0.0,-0.00321699598701031,-0.0211544953444281,-0.00039732223550839
24,0,-0.02313611627309264,0.05766219111259914,-0.47557175223414305,1.0,0.00084316222760677,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00168632445521354,0.05058748522379913,0.0066622058888,0.0004125,-0.00019617334779658,-0.00316835692828124,-0.02405797898900098,-0.03015,0.12285,-0.02252000000000002,-0.00019617334779658,-0.00638535291529152,-0.02672344540239892,-0.00040098413800059
25,1,-0.02313611627309264,0.05766219111259914,-0.4012354686264675,1.0,0.00084316222760677,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00168632445521354,0.05058748522379913,0.0066622058888,0.0004125,-0.00016550963080842,-0.00267311330187868,-0.02029749334040554,-0.03015,0.12285,-0.02252000000000002,-0.00016550963080842,-0.005890109288889,-0.02296295975380349,-0.00033830659152194
26,2,-0.02313611627309264,0.05766219111259914,-0.4012354686264675,1.0,0.00084316222760677,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00168632445521354,0.05058748522379913,0.0066622058888,0.0004125,-0.00016550963080842,-0.00267311330187868,-0.02029749334040554,-0.03015,0.12285,-0.02252000000000002,-0.00016550963080842,-0.005890109288889,-0.02296295975380349,-0.00033830659152194
27,3,-0.02313611627309264,0.05766219111259914,-0.4012354686264675,1.0,0.00084316222760677,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00168632445521354,0.05058748522379913,0.0066622058888,0.0004125,-0.00016550963080842,-0.00267311330187868,-0.02029749334040554,-0.03015,0.12285,-0.02252000000000002,-0.00016550963080842,-0.005890109288889,-0.02296295975380349,-0.00033830659152194
28,4,0.0098949446184348,0.1897250782176808,-0.4012354686264675,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00171161932204174,0.16727660983124298,0.02202978088643785,0.0004186875,-0.00016799227527054,-0.00883912945770829,-0.06711730893588554,-0.03022725,0.12469274999999998,-0.0225578,-0.00016799227527054,-0.01210438038452377,-0.06982275734548445,-0.00034338119039477
29,5,0.0098949446184348,0.1897250782176808,0.05215412064335453,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00171161932204174,0.16727660983124298,0.02202978088643785,0.0004186875,0.00002183627838686,0.00114894385009795,0.00872416448994999,-0.03022725,0.12469274999999998,-0.0225578,0.00002183627838686,-0.00211630707671739,0.00601871608035108,0.00004463400030863
30,6,0.00910323379622779,0.17906875821039414,0.05215412064335453,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00171161932204174,0.1578603768274975,0.02078969388289664,0.0004186875,0.00002183627838686,0.001084268202907,0.00823306913786671,-0.03022725,0.12469274999999998,-0.0225578,0.00002183627838686,-0.00218098272390832,0.0055276207282678,0.00004463400030863
31,7,0.00910323379622779,0.17906875821039414,0.05083652719327,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00171161932204174,0.1578603768274975,0.02078969388289664,0.0004186875,0.00002128461847923,0.00105687583841763,0.00802507333933093,-0.03022725,0.12469274999999998,-0.0225578,0.00002128461847923,-0.00220837508839766,0.00531962492973202,0.00004350639110475
32,8,0.00828443087184594,0.1684124382031075,0.05083652719327,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00171161932204174,0.14844414382375207,0.01954960687935544,0.0004186875,0.00002128461847923,0.00099383412174009,0.00754638475417786,-0.03022725,0.12469274999999998,-0.0225578,0.00002128461847923,-0.00227141680507525,0.00484093634457895,0.00004350639110475
33,9,0.00828443087184594,0.1684124382031075,0.04919132434775878,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00171161932204174,0.14844414382375207,0.01954960687935544,0.0004186875,0.00002059579261285,0.00096167105287355,0.00730216402635954,-0.03022725,0.12469274999999998,-0.0225578,0.00002059579261285,-0.00230357987394192,0.00459671561676063,0.00004209841061522
34,10,0.00828443087184594,0.1684124382031075,0.04919132434775878,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00171161932204174,0.14844414382375207,0.01954960687935544,0.0004186875,0.00002059579261285,0.00096167105287355,0.00730216402635954,-0.03022725,0.12469274999999998,-0.0225578,0.00002059579261285,-0.00230357987394192,0.00459671561676063,0.00004209841061522
35,11,0.00828443087184594,0.1684124382031075,0.04919132434775878,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00171161932204174,0.14844414382375207,0.01954960687935544,0.0004186875,0.00002059579261285,0.00096167105287355,0.00730216402635954,-0.03022725,0.12469274999999998,-0.0225578,0.00002059579261285,-0.00230357987394192,0.00459671561676063,0.00004209841061522
36,12,0.00656180865824665,0.14709979818853414,0.04919132434775878,1.0,0.00085580966102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00171161932204174,0.12961167781626112,0.01706943287227303,0.0004186875,0.00002059579261285,0.00083966800885228,0.00637577008271691,-0.03530225,0.18802874999999997,-0.023857,0.00002059579261285,-0.00242558291796313,0.00229612565554395,0.00004209841061522
37,13,0.00656180865824665,0.14709979818853414,0.04460786988868973,1.0,0.00085580966102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00171161932204174,0.12961167781626112,0.01706943287227303,0.0004186875,0.00001867675752402,0.00076143104064008,0.00578170086008255,-0.03530225,0.18802874999999997,-0.023857,0.00001867675752402,-0.00250381988617532,0.00170205643290959,0.0000381758460083
38,14,0.00656180865824665,0.14709979818853414,0.04460786988868973,1.0,0.00085580966102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00171161932204174,0.12961167781626112,0.01706943287227303,0.0004186875,0.00001867675752402,0.00076143104064008,0.00578170086008255,-0.03530225,0.18802874999999997,-0.023857,0.00001867675752402,-0.00250381988617532,0.00170205643290959,0.0000381758460083
39,15,0.00656180865824665,0.14709979818853414,0.04460786988868973,1.0,0.00085580966102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00171161932204174,0.12961167781626112,0.01706943287227303,0.0004186875,0.00001867675752402,0.00076143104064008,0.00578170086008255,-0.03530225,0.18802874999999997,-0.023857,0.00001867675752402,-0.00250381988617532,0.00170205643290959,0.0000381758460083
40,16,0.00656180865824665,0.14709979818853414,0.04460786988868973,1.0,0.00085580966102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00171161932204174,0.12961167781626112,0.01706943287227303,0.0004186875,0.00001867675752402,0.00076143104064008,0.00578170086008255,-0.03530225,0.18802874999999997,-0.023857,0.00001867675752402,-0.00250381988617532,0.00170205643290959,0.0000381758460083
41,17,0.00656180865824665,0.14709979818853414,0.04460786988868973,1.0,0.00085580966102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00171161932204174,0.12961167781626112,0.01706943287227303,0.0004186875,0.00001867675752402,0.00076143104064008,0.00578170086008255,-0.03530225,0.18802874999999997,-0.023857,0.00001867675752402,-0.00250381988617532,0.00170205643290959,0.0000381758460083
42,18,0.00656180865824665,0.14709979818853414,0.04460786988868973,1.0,0.00085580966102087,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00171161932204174,0.12961167781626112,0.01706943287227303,0.0004186875,0.00001867675752402,0.00076143104064008,0.00578170086008255,-0.03530225,0.18802874999999997,-0.023857,0.00001867675752402,-0.00250381988617532,0.00170205643290959,0.0000381758460083
43,19,0.00828443087184594,0.1684124382031075,0.04460786988868973,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00171161932204174,0.14844414382375207,0.01954960687935544,0.0004186875,0.00001867675752402,0.00087206632004932,0.00662177705342788,-0.03022725,0.12469274999999998,-0.0225578,0.00001867675752402,-0.00239318460676619,0.00391632864382897,0.0000381758460083
44,20,0.00828443087184594,0.1684124382031075,0.04919132434775878,1.0,0.00085580966102087,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00171161932204174,0.14844414382375207,0.01954960687935544,0.0004186875,0.00002059579261285,0.00096167105287355,0.00730216402635954,-0.03022725,0.12469274999999998,-0.0225578,0.00002059579261285,-0.00230357987394192,0.00459671561676063,0.00004209841061522
45,21,-0.0247466300196815,0.05121686164959129,0.04919132434775878,1.0,0.00084316222760677,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00168632445521354,0.04489220543039129,0.0059121562192,0.0004125,0.00002029142129345,0.00029082679417329,0.0022083070380126,-0.03015,0.12285,-0.02252000000000002,0.00002029142129345,-0.00292616919283706,-0.00045715937538535,0.00004147626661598
46,22,-0.0247466300196815,0.05121686164959129,-0.4831734944829244,1.0,0.00084316222760677,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00168632445521354,0.04489220543039129,0.0059121562192,0.0004125,-0.00019930906647421,-0.00285659718035982,-0.02169072377284748,-0.03015,0.12285,-0.02252000000000002,-0.00019930906647421,-0.00607359316737011,-0.02435619018624542,-0.00040739363992877
47,23,-0.0247466300196815,0.05121686164959129,-0.4831734944829244,1.0,0.00084316222760677,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00168632445521354,0.04489220543039129,0.0059121562192,0.0004125,-0.00019930906647421,-0.00285659718035982,-0.02169072377284748,-0.03015,0.12285,-0.02252000000000002,-0.00019930906647421,-0.00607359316737011,-0.02435619018624542,-0.00040739363992877
