cycle,name,size,age_class,parent.name,parent.is_main_stem,parent.level
1392,fruit14,1.0,215,stem30,false,5.1000000000000005
1392,fruit15,0.9937122098932426,240,stem31,false,6.8
1392,fruit16,0.9937122098932426,240,stem31,false,6.8
1392,fruit17,0.9659258262890683,180,stem35,false,5.3
1392,fruit18,0.9308737486442042,165,stem41,false,5.3
1392,fruit19,0.9009688679024193,186,stem42,false,6.1
1392,fruit20,0.9009688679024193,186,stem42,false,6.1
1392,fruit21,0.9009688679024193,186,stem42,false,6.1
1392,fruit22,0.8467241992282841,140,stem54,false,5.3
1392,fruit23,0.8045977797666684,156,stem49,false,6.0
1392,fruit24,0.7330518718298263,115,stem59,false,5.8
1392,fruit25,0.7330518718298263,115,stem59,false,5.8
1393,fruit11,0.9937122098932426,230,stem25,false,5.1000000000000005
1393,fruit12,0.9937122098932426,230,stem25,false,5.1000000000000005
1393,fruit13,0.9993007047883986,220,stem30,false,5.1000000000000005
1393,fruit14,0.9993007047883986,220,stem30,false,5.1000000000000005
1393,fruit15,0.9972037971811801,246,stem31,false,6.8
1393,fruit16,0.9972037971811801,246,stem31,false,6.8
1393,fruit17,0.9749279121818236,185,stem35,false,5.3
1393,fruit18,0.9438833303083676,170,stem41,false,5.3
1393,fruit19,0.9165622558699762,192,stem42,false,6.1
1393,fruit20,0.9165622558699762,192,stem42,false,6.1
1393,fruit21,0.9165622558699762,192,stem42,false,6.1
1393,fruit22,0.8660254037844386,145,stem54,false,5.3
1393,fruit23,0.8262387743159949,162,stem49,false,6.0
1393,fruit24,0.757971723145453,120,stem59,false,5.8
1393,fruit25,0.757971723145453,120,stem59,false,5.8
1394,fruit11,0.9888308262251285,235,stem25,false,5.1000000000000005
1394,fruit12,0.9888308262251285,235,stem25,false,5.1000000000000005
1394,fruit13,0.9972037971811801,225,stem30,false,5.1000000000000005
1394,fruit14,0.9972037971811801,225,stem30,false,5.1000000000000005
1394,fruit15,0.9993007047883986,252,stem31,false,6.8
1394,fruit16,0.9993007047883986,252,stem31,false,6.8
1394,fruit17,0.9825664732332882,190,stem35,false,5.3
1394,fruit18,0.9555728057861408,175,stem41,false,5.3
1394,fruit19,0.9308737486442042,198,stem42,false,6.1
1394,fruit20,0.9308737486442042,198,stem42,false,6.1
1394,fruit21,0.9308737486442042,198,stem42,false,6.1
1394,fruit22,0.8841153935046097,150,stem54,false,5.3
1394,fruit23,0.8467241992282841,168,stem49,false,6.0
1394,fruit24,0.7818314824680297,125,stem59,false,5.8
1394,fruit25,0.7818314824680297,125,stem59,false,5.8
1395,fruit11,0.9825664732332883,240,stem25,false,5.1000000000000005
1395,fruit12,0.9825664732332883,240,stem25,false,5.1000000000000005
1395,fruit13,0.9937122098932426,230,stem30,false,5.1000000000000005
1395,fruit14,0.9937122098932426,230,stem30,false,5.1000000000000005
1395,fruit15,1.0,258,stem31,false,6.8
1395,fruit16,1.0,258,stem31,false,6.8
1395,fruit17,0.9888308262251285,195,stem35,false,5.3
1395,fruit18,0.9659258262890683,180,stem41,false,5.3
1395,fruit19,0.9438833303083676,204,stem42,false,6.1
1395,fruit20,0.9438833303083676,204,stem42,false,6.1
1395,fruit21,0.9438833303083676,204,stem42,false,6.1
1395,fruit22,0.9009688679024193,155,stem54,false,5.3
1395,fruit23,0.8660254037844386,174,stem49,false,6.0
1395,fruit24,0.8045977797666684,130,stem59,false,5.8
1395,fruit25,0.8045977797666684,130,stem59,false,5.8
1396,fruit11,0.9749279121818236,245,stem25,false,5.1000000000000005
1396,fruit12,0.9749279121818236,245,stem25,false,5.1000000000000005
1396,fruit13,0.9888308262251285,235,stem30,false,5.1000000000000005
1396,fruit14,0.9888308262251285,235,stem30,false,5.1000000000000005
1396,fruit15,0.9993007047883986,264,stem31,false,6.8
1396,fruit16,0.9993007047883986,264,stem31,false,6.8
1396,fruit17,0.9937122098932426,200,stem35,false,5.3
1396,fruit18,0.9749279121818236,185,stem41,false,5.3
1396,fruit19,0.9555728057861408,210,stem42,false,6.1
1396,fruit20,0.9555728057861408,210,stem42,false,6.1
1396,fruit21,0.9555728057861408,210,stem42,false,6.1
1396,fruit22,0.9165622558699762,160,stem54,false,5.3
1396,fruit23,0.8841153935046097,180,stem49,false,6.0
1396,fruit24,0.8262387743159949,135,stem59,false,5.8
1396,fruit25,0.8262387743159949,135,stem59,false,5.8
1397,fruit11,0.9659258262890683,250,stem25,false,5.1000000000000005
1397,fruit12,0.9659258262890683,250,stem25,false,5.1000000000000005
1397,fruit13,0.9825664732332883,240,stem30,false,5.1000000000000005
1397,fruit14,0.9825664732332883,240,stem30,false,5.1000000000000005
1397,fruit15,0.9972037971811801,270,stem31,false,6.8
1397,fruit16,0.9972037971811801,270,stem31,false,6.8
1397,fruit17,0.9972037971811801,205,stem35,false,5.3
1397,fruit18,0.9825664732332882,190,stem41,false,5.3
1397,fruit19,0.9659258262890683,216,stem42,false,6.1
1397,fruit20,0.9659258262890683,216,stem42,false,6.1
1397,fruit21,0.9659258262890683,216,stem42,false,6.1
1397,fruit22,0.9308737486442042,165,stem54,false,5.3
1397,fruit23,0.9009688679024193,186,stem49,false,6.0
1397,fruit24,0.8467241992282841,140,stem59,false,5.8
1397,fruit25,0.8467241992282841,140,stem59,false,5.8
1398,fruit11,0.9555728057861407,255,stem25,false,5.1000000000000005
1398,fruit12,0.9555728057861407,255,stem25,false,5.1000000000000005
1398,fruit13,0.9749279121818236,245,stem30,false,5.1000000000000005
1398,fruit14,0.9749279121818236,245,stem30,false,5.1000000000000005
1398,fruit15,0.9937122098932426,276,stem31,false,6.8
1398,fruit16,0.9937122098932426,276,stem31,false,6.8
1398,fruit17,0.9993007047883986,210,stem35,false,5.3
1398,fruit18,0.9888308262251285,195,stem41,false,5.3
1398,fruit19,0.9749279121818236,222,stem42,false,6.1
1398,fruit20,0.9749279121818236,222,stem42,false,6.1
1398,fruit21,0.9749279121818236,222,stem42,false,6.1
1398,fruit22,0.9438833303083676,170,stem54,false,5.3
1398,fruit23,0.9165622558699762,192,stem49,false,6.0
1398,fruit24,0.8660254037844386,145,stem59,false,5.8
1398,fruit25,0.8660254037844386,145,stem59,false,5.8
1399,fruit11,0.9438833303083676,260,stem25,false,5.1000000000000005
1399,fruit12,0.9438833303083676,260,stem25,false,5.1000000000000005
1399,fruit13,0.9659258262890683,250,stem30,false,5.1000000000000005
1399,fruit14,0.9659258262890683,250,stem30,false,5.1000000000000005
1399,fruit15,0.9888308262251285,282,stem31,false,6.8
1399,fruit16,0.9888308262251285,282,stem31,false,6.8
1399,fruit17,1.0,215,stem35,false,5.3
1399,fruit18,0.9937122098932426,200,stem41,false,5.3
1399,fruit19,0.9825664732332882,228,stem42,false,6.1
1399,fruit20,0.9825664732332882,228,stem42,false,6.1
1399,fruit21,0.9825664732332882,228,stem42,false,6.1
1399,fruit22,0.9555728057861408,175,stem54,false,5.3
1399,fruit23,0.9308737486442042,198,stem49,false,6.0
1399,fruit24,0.8841153935046097,150,stem59,false,5.8
1399,fruit25,0.8841153935046097,150,stem59,false,5.8
1400,fruit11,0.9308737486442042,265,stem25,false,5.1000000000000005
1400,fruit12,0.9308737486442042,265,stem25,false,5.1000000000000005
1400,fruit13,0.9555728057861407,255,stem30,false,5.1000000000000005
1400,fruit14,0.9555728057861407,255,stem30,false,5.1000000000000005
1400,fruit15,0.9825664732332883,288,stem31,false,6.8
1400,fruit16,0.9825664732332883,288,stem31,false,6.8
1400,fruit17,0.9993007047883986,220,stem35,false,5.3
1400,fruit18,0.9972037971811801,205,stem41,false,5.3
1400,fruit19,0.9888308262251285,234,stem42,false,6.1
1400,fruit20,0.9888308262251285,234,stem42,false,6.1
1400,fruit21,0.9888308262251285,234,stem42,false,6.1
1400,fruit22,0.9659258262890683,180,stem54,false,5.3
1400,fruit23,0.9438833303083676,204,stem49,false,6.0
1400,fruit24,0.9009688679024193,155,stem59,false,5.8
1400,fruit25,0.9009688679024193,155,stem59,false,5.8
1401,fruit11,0.9165622558699762,270,stem25,false,5.1000000000000005
1401,fruit12,0.9165622558699762,270,stem25,false,5.1000000000000005
1401,fruit13,0.9438833303083676,260,stem30,false,5.1000000000000005
1401,fruit14,0.9438833303083676,260,stem30,false,5.1000000000000005
1401,fruit15,0.9749279121818236,294,stem31,false,6.8
1401,fruit16,0.9749279121818236,294,stem31,false,6.8
1401,fruit17,0.9972037971811801,225,stem35,false,5.3
1401,fruit18,0.9993007047883986,210,stem41,false,5.3
1401,fruit19,0.9937122098932426,240,stem42,false,6.1
1401,fruit20,0.9937122098932426,240,stem42,false,6.1
1401,fruit21,0.9937122098932426,240,stem42,false,6.1
1401,fruit22,0.9749279121818236,185,stem54,false,5.3
1401,fruit23,0.9555728057861408,210,stem49,false,6.0
1401,fruit24,0.9165622558699762,160,stem59,false,5.8
1401,fruit25,0.9165622558699762,160,stem59,false,5.8
1402,fruit11,0.9009688679024191,275,stem25,false,5.1000000000000005
1402,fruit12,0.9009688679024191,275,stem25,false,5.1000000000000005
1402,fruit13,0.9308737486442042,265,stem30,false,5.1000000000000005
1402,fruit14,0.9308737486442042,265,stem30,false,5.1000000000000005
1402,fruit15,0.9659258262890683,300,stem31,false,6.8
1402,fruit16,0.9659258262890683,300,stem31,false,6.8
1402,fruit17,0.9937122098932426,230,stem35,false,5.3
1402,fruit18,1.0,215,stem41,false,5.3
1402,fruit19,0.9972037971811801,246,stem42,false,6.1
1402,fruit20,0.9972037971811801,246,stem42,false,6.1
1402,fruit21,0.9972037971811801,246,stem42,false,6.1
1402,fruit22,0.9825664732332882,190,stem54,false,5.3
1402,fruit23,0.9659258262890683,216,stem49,false,6.0
1402,fruit24,0.9308737486442042,165,stem59,false,5.8
1402,fruit25,0.9308737486442042,165,stem59,false,5.8
1403,fruit11,0.8841153935046098,280,stem25,false,5.1000000000000005
1403,fruit12,0.8841153935046098,280,stem25,false,5.1000000000000005
1403,fruit13,0.9165622558699762,270,stem30,false,5.1000000000000005
1403,fruit14,0.9165622558699762,270,stem30,false,5.1000000000000005
1403,fruit15,0.9555728057861407,306,stem31,false,6.8
1403,fruit16,0.9555728057861407,306,stem31,false,6.8
1403,fruit17,0.9888308262251285,235,stem35,false,5.3
1403,fruit18,0.9993007047883986,220,stem41,false,5.3
1403,fruit19,0.9993007047883986,252,stem42,false,6.1
1403,fruit20,0.9993007047883986,252,stem42,false,6.1
1403,fruit21,0.9993007047883986,252,stem42,false,6.1
1403,fruit22,0.9888308262251285,195,stem54,false,5.3
1403,fruit23,0.9749279121818236,222,stem49,false,6.0
1403,fruit24,0.9438833303083676,170,stem59,false,5.8
1403,fruit25,0.9438833303083676,170,stem59,false,5.8
1404,fruit11,0.8660254037844387,285,stem25,false,5.1000000000000005
1404,fruit12,0.8660254037844387,285,stem25,false,5.1000000000000005
1404,fruit13,0.9009688679024191,275,stem30,false,5.1000000000000005
1404,fruit14,0.9009688679024191,275,stem30,false,5.1000000000000005
1404,fruit15,0.9438833303083676,312,stem31,false,6.8
1404,fruit16,0.9438833303083676,312,stem31,false,6.8
1404,fruit17,0.9825664732332883,240,stem35,false,5.3
1404,fruit18,0.9972037971811801,225,stem41,false,5.3
1404,fruit19,1.0,258,stem42,false,6.1
1404,fruit20,1.0,258,stem42,false,6.1
1404,fruit21,1.0,258,stem42,false,6.1
1404,fruit22,0.9937122098932426,200,stem54,false,5.3
1404,fruit23,0.9825664732332882,228,stem49,false,6.0
1404,fruit24,0.9555728057861408,175,stem59,false,5.8
1404,fruit25,0.9555728057861408,175,stem59,false,5.8
1405,fruit11,0.846724199228284,290,stem25,false,5.1000000000000005
1405,fruit12,0.846724199228284,290,stem25,false,5.1000000000000005
1405,fruit13,0.8841153935046098,280,stem30,false,5.1000000000000005
1405,fruit14,0.8841153935046098,280,stem30,false,5.1000000000000005
1405,fruit15,0.9308737486442042,318,stem31,false,6.8
1405,fruit16,0.9308737486442042,318,stem31,false,6.8
1405,fruit17,0.9749279121818236,245,stem35,false,5.3
1405,fruit18,0.9937122098932426,230,stem41,false,5.3
1405,fruit19,0.9993007047883986,264,stem42,false,6.1
1405,fruit20,0.9993007047883986,264,stem42,false,6.1
1405,fruit21,0.9993007047883986,264,stem42,false,6.1
1405,fruit22,0.9972037971811801,205,stem54,false,5.3
1405,fruit23,0.9888308262251285,234,stem49,false,6.0
1405,fruit24,0.9659258262890683,180,stem59,false,5.8
1405,fruit25,0.9659258262890683,180,stem59,false,5.8
1406,fruit11,0.8262387743159951,295,stem25,false,5.1000000000000005
1406,fruit12,0.8262387743159951,295,stem25,false,5.1000000000000005
1406,fruit13,0.8660254037844387,285,stem30,false,5.1000000000000005
1406,fruit14,0.8660254037844387,285,stem30,false,5.1000000000000005
1406,fruit15,0.9165622558699762,324,stem31,false,6.8
1406,fruit16,0.9165622558699762,324,stem31,false,6.8
1406,fruit17,0.9659258262890683,250,stem35,false,5.3
1406,fruit18,0.9888308262251285,235,stem41,false,5.3
1406,fruit19,0.9972037971811801,270,stem42,false,6.1
1406,fruit20,0.9972037971811801,270,stem42,false,6.1
1406,fruit21,0.9972037971811801,270,stem42,false,6.1
1406,fruit22,0.9993007047883986,210,stem54,false,5.3
1406,fruit23,0.9937122098932426,240,stem49,false,6.0
1406,fruit24,0.9749279121818236,185,stem59,false,5.8
1406,fruit25,0.9749279121818236,185,stem59,false,5.8
1407,fruit11,0.8045977797666685,300,stem25,false,5.1000000000000005
1407,fruit12,0.8045977797666685,300,stem25,false,5.1000000000000005
1407,fruit13,0.846724199228284,290,stem30,false,5.1000000000000005
1407,fruit14,0.846724199228284,290,stem30,false,5.1000000000000005
1407,fruit15,0.9009688679024191,330,stem31,false,6.8
1407,fruit16,0.9009688679024191,330,stem31,false,6.8
1407,fruit17,0.9555728057861407,255,stem35,false,5.3
1407,fruit18,0.9825664732332883,240,stem41,false,5.3
1407,fruit19,0.9937122098932426,276,stem42,false,6.1
1407,fruit20,0.9937122098932426,276,stem42,false,6.1
1407,fruit21,0.9937122098932426,276,stem42,false,6.1
1407,fruit22,1.0,215,stem54,false,5.3
1407,fruit23,0.9972037971811801,246,stem49,false,6.0
1407,fruit24,0.9825664732332882,190,stem59,false,5.8
1407,fruit25,0.9825664732332882,190,stem59,false,5.8
1408,fruit11,0.7818314824680296,305,stem25,false,5.1000000000000005
1408,fruit12,0.7818314824680296,305,stem25,false,5.1000000000000005
1408,fruit13,0.8262387743159951,295,stem30,false,5.1000000000000005
1408,fruit14,0.8262387743159951,295,stem30,false,5.1000000000000005
1408,fruit15,0.8841153935046098,336,stem31,false,6.8
1408,fruit16,0.8841153935046098,336,stem31,false,6.8
1408,fruit17,0.9438833303083676,260,stem35,false,5.3
1408,fruit18,0.9749279121818236,245,stem41,false,5.3
1408,fruit19,0.9888308262251285,282,stem42,false,6.1
1408,fruit20,0.9888308262251285,282,stem42,false,6.1
1408,fruit21,0.9888308262251285,282,stem42,false,6.1
1408,fruit22,0.9993007047883986,220,stem54,false,5.3
1408,fruit23,0.9993007047883986,252,stem49,false,6.0
1408,fruit24,0.9888308262251285,195,stem59,false,5.8
1408,fruit25,0.9888308262251285,195,stem59,false,5.8
1409,fruit11,0.7579717231454529,310,stem25,false,5.1000000000000005
1409,fruit12,0.7579717231454529,310,stem25,false,5.1000000000000005
1409,fruit13,0.8045977797666685,300,stem30,false,5.1000000000000005
1409,fruit14,0.8045977797666685,300,stem30,false,5.1000000000000005
1409,fruit15,0.8660254037844387,342,stem31,false,6.8
1409,fruit16,0.8660254037844387,342,stem31,false,6.8
1409,fruit17,0.9308737486442042,265,stem35,false,5.3
1409,fruit18,0.9659258262890683,250,stem41,false,5.3
1409,fruit19,0.9825664732332883,288,stem42,false,6.1
1409,fruit20,0.9825664732332883,288,stem42,false,6.1
1409,fruit21,0.9825664732332883,288,stem42,false,6.1
1409,fruit22,0.9972037971811801,225,stem54,false,5.3
1409,fruit23,1.0,258,stem49,false,6.0
1409,fruit24,0.9937122098932426,200,stem59,false,5.8
1409,fruit25,0.9937122098932426,200,stem59,false,5.8
1410,fruit11,0.7330518718298262,315,stem25,false,5.1000000000000005
1410,fruit12,0.7330518718298262,315,stem25,false,5.1000000000000005
1410,fruit13,0.7818314824680296,305,stem30,false,5.1000000000000005
1410,fruit14,0.7818314824680296,305,stem30,false,5.1000000000000005
1410,fruit15,0.846724199228284,348,stem31,false,6.8
1410,fruit16,0.846724199228284,348,stem31,false,6.8
1410,fruit17,0.9165622558699762,270,stem35,false,5.3
1410,fruit18,0.9555728057861407,255,stem41,false,5.3
1410,fruit19,0.9749279121818236,294,stem42,false,6.1
1410,fruit20,0.9749279121818236,294,stem42,false,6.1
1410,fruit21,0.9749279121818236,294,stem42,false,6.1
1410,fruit22,0.9937122098932426,230,stem54,false,5.3
1410,fruit23,0.9993007047883986,264,stem49,false,6.0
1410,fruit24,0.9972037971811801,205,stem59,false,5.8
1410,fruit25,0.9972037971811801,205,stem59,false,5.8
1411,fruit11,0.7071067811865476,320,stem25,false,5.1000000000000005
1411,fruit12,0.7071067811865476,320,stem25,false,5.1000000000000005
1411,fruit13,0.7579717231454529,310,stem30,false,5.1000000000000005
1411,fruit14,0.7579717231454529,310,stem30,false,5.1000000000000005
1411,fruit15,0.8262387743159951,354,stem31,false,6.8
1411,fruit16,0.8262387743159951,354,stem31,false,6.8
1411,fruit17,0.9009688679024191,275,stem35,false,5.3
1411,fruit18,0.9438833303083676,260,stem41,false,5.3
1411,fruit19,0.9659258262890683,300,stem42,false,6.1
1411,fruit20,0.9659258262890683,300,stem42,false,6.1
1411,fruit21,0.9659258262890683,300,stem42,false,6.1
1411,fruit22,0.9888308262251285,235,stem54,false,5.3
1411,fruit23,0.9972037971811801,270,stem49,false,6.0
1411,fruit24,0.9993007047883986,210,stem59,false,5.8
1411,fruit25,0.9993007047883986,210,stem59,false,5.8
1412,fruit11,0.6801727377709194,325,stem25,false,5.1000000000000005
1412,fruit12,0.6801727377709194,325,stem25,false,5.1000000000000005
1412,fruit13,0.7330518718298262,315,stem30,false,5.1000000000000005
1412,fruit14,0.7330518718298262,315,stem30,false,5.1000000000000005
1412,fruit15,0.8045977797666685,360,stem31,false,6.8
1412,fruit16,0.8045977797666685,360,stem31,false,6.8
1412,fruit17,0.8841153935046098,280,stem35,false,5.3
1412,fruit18,0.9308737486442042,265,stem41,false,5.3
1412,fruit19,0.9555728057861407,306,stem42,false,6.1
1412,fruit20,0.9555728057861407,306,stem42,false,6.1
1412,fruit21,0.9555728057861407,306,stem42,false,6.1
1412,fruit22,0.9825664732332883,240,stem54,false,5.3
1412,fruit23,0.9937122098932426,276,stem49,false,6.0
1412,fruit24,1.0,215,stem59,false,5.8
1412,fruit25,1.0,215,stem59,false,5.8
1413,fruit11,0.6522874112781213,330,stem25,false,5.1000000000000005
1413,fruit12,0.6522874112781213,330,stem25,false,5.1000000000000005
1413,fruit13,0.7071067811865476,320,stem30,false,5.1000000000000005
1413,fruit14,0.7071067811865476,320,stem30,false,5.1000000000000005
1413,fruit15,0.7818314824680296,366,stem31,false,6.8
1413,fruit16,0.7818314824680296,366,stem31,false,6.8
1413,fruit17,0.8660254037844387,285,stem35,false,5.3
1413,fruit18,0.9165622558699762,270,stem41,false,5.3
1413,fruit19,0.9438833303083676,312,stem42,false,6.1
1413,fruit20,0.9438833303083676,312,stem42,false,6.1
1413,fruit21,0.9438833303083676,312,stem42,false,6.1
1413,fruit22,0.9749279121818236,245,stem54,false,5.3
1413,fruit23,0.9888308262251285,282,stem49,false,6.0
1413,fruit24,0.9993007047883986,220,stem59,false,5.8
1413,fruit25,0.9993007047883986,220,stem59,false,5.8
1414,fruit11,0.6234898018587336,335,stem25,false,5.1000000000000005
1414,fruit12,0.6234898018587336,335,stem25,false,5.1000000000000005
1414,fruit13,0.6801727377709194,325,stem30,false,5.1000000000000005
1414,fruit14,0.6801727377709194,325,stem30,false,5.1000000000000005
1414,fruit15,0.7579717231454529,372,stem31,false,6.8
1414,fruit16,0.7579717231454529,372,stem31,false,6.8
1414,fruit17,0.846724199228284,290,stem35,false,5.3
1414,fruit18,0.9009688679024191,275,stem41,false,5.3
1414,fruit19,0.9308737486442042,318,stem42,false,6.1
1414,fruit20,0.9308737486442042,318,stem42,false,6.1
1414,fruit21,0.9308737486442042,318,stem42,false,6.1
1414,fruit22,0.9659258262890683,250,stem54,false,5.3
1414,fruit23,0.9825664732332883,288,stem49,false,6.0
1414,fruit24,0.9972037971811801,225,stem59,false,5.8
1414,fruit25,0.9972037971811801,225,stem59,false,5.8
1415,fruit11,0.5938201855735016,340,stem25,false,5.1000000000000005
1415,fruit12,0.5938201855735016,340,stem25,false,5.1000000000000005
1415,fruit13,0.6522874112781213,330,stem30,false,5.1000000000000005
1415,fruit14,0.6522874112781213,330,stem30,false,5.1000000000000005
1415,fruit15,0.7330518718298262,378,stem31,false,6.8
1415,fruit16,0.7330518718298262,378,stem31,false,6.8
1415,fruit17,0.8262387743159951,295,stem35,false,5.3
1415,fruit18,0.8841153935046098,280,stem41,false,5.3
1415,fruit19,0.9165622558699762,324,stem42,false,6.1
1415,fruit20,0.9165622558699762,324,stem42,false,6.1
1415,fruit21,0.9165622558699762,324,stem42,false,6.1
1415,fruit22,0.9555728057861407,255,stem54,false,5.3
1415,fruit23,0.9749279121818236,294,stem49,false,6.0
1415,fruit24,0.9937122098932426,230,stem59,false,5.8
1415,fruit25,0.9937122098932426,230,stem59,false,5.8
1416,fruit11,0.5633200580636218,345,stem25,false,5.1000000000000005
1416,fruit12,0.5633200580636218,345,stem25,false,5.1000000000000005
1416,fruit13,0.6234898018587336,335,stem30,false,5.1000000000000005
1416,fruit14,0.6234898018587336,335,stem30,false,5.1000000000000005
1416,fruit15,0.7071067811865476,384,stem31,false,6.8
1416,fruit16,0.7071067811865476,384,stem31,false,6.8
1416,fruit17,0.8045977797666685,300,stem35,false,5.3
1416,fruit18,0.8660254037844387,285,stem41,false,5.3
1416,fruit19,0.9009688679024191,330,stem42,false,6.1
1416,fruit20,0.9009688679024191,330,stem42,false,6.1
1416,fruit21,0.9009688679024191,330,stem42,false,6.1
1416,fruit22,0.9438833303083676,260,stem54,false,5.3
1416,fruit23,0.9659258262890683,300,stem49,false,6.0
1416,fruit24,0.9888308262251285,235,stem59,false,5.8
1416,fruit25,0.9888308262251285,235,stem59,false,5.8
1417,fruit11,0.5320320765153367,350,stem25,false,5.1000000000000005
1417,fruit12,0.5320320765153367,350,stem25,false,5.1000000000000005
1417,fruit13,0.5938201855735016,340,stem30,false,5.1000000000000005
1417,fruit14,0.5938201855735016,340,stem30,false,5.1000000000000005
1417,fruit15,0.6801727377709194,390,stem31,false,6.8
1417,fruit16,0.6801727377709194,390,stem31,false,6.8
1417,fruit17,0.7818314824680296,305,stem35,false,5.3
1417,fruit18,0.846724199228284,290,stem41,false,5.3
1417,fruit19,0.8841153935046098,336,stem42,false,6.1
1417,fruit20,0.8841153935046098,336,stem42,false,6.1
1417,fruit21,0.8841153935046098,336,stem42,false,6.1
1417,fruit22,0.9308737486442042,265,stem54,false,5.3
1417,fruit23,0.9555728057861407,306,stem49,false,6.0
1417,fruit24,0.9825664732332883,240,stem59,false,5.8
1417,fruit25,0.9825664732332883,240,stem59,false,5.8
1418,fruit11,0.49999999999999994,355,stem25,false,5.1000000000000005
1418,fruit12,0.49999999999999994,355,stem25,false,5.1000000000000005
1418,fruit13,0.5633200580636218,345,stem30,false,5.1000000000000005
1418,fruit14,0.5633200580636218,345,stem30,false,5.1000000000000005
1418,fruit15,0.6522874112781213,396,stem31,false,6.8
1418,fruit16,0.6522874112781213,396,stem31,false,6.8
1418,fruit17,0.7579717231454529,310,stem35,false,5.3
1418,fruit18,0.8262387743159951,295,stem41,false,5.3
1418,fruit19,0.8660254037844387,342,stem42,false,6.1
1418,fruit20,0.8660254037844387,342,stem42,false,6.1
1418,fruit21,0.8660254037844387,342,stem42,false,6.1
1418,fruit22,0.9165622558699762,270,stem54,false,5.3
1418,fruit23,0.9438833303083676,312,stem49,false,6.0
1418,fruit24,0.9749279121818236,245,stem59,false,5.8
1418,fruit25,0.9749279121818236,245,stem59,false,5.8
1419,fruit11,0.4672686282730622,360,stem25,false,5.1000000000000005
1419,fruit12,0.4672686282730622,360,stem25,false,5.1000000000000005
1419,fruit13,0.5320320765153367,350,stem30,false,5.1000000000000005
1419,fruit14,0.5320320765153367,350,stem30,false,5.1000000000000005
1419,fruit15,0.6234898018587336,402,stem31,false,6.8
1419,fruit16,0.6234898018587336,402,stem31,false,6.8
1419,fruit17,0.7330518718298262,315,stem35,false,5.3
1419,fruit18,0.8045977797666685,300,stem41,false,5.3
1419,fruit19,0.846724199228284,348,stem42,false,6.1
1419,fruit20,0.846724199228284,348,stem42,false,6.1
1419,fruit21,0.846724199228284,348,stem42,false,6.1
1419,fruit22,0.9009688679024191,275,stem54,false,5.3
1419,fruit23,0.9308737486442042,318,stem49,false,6.0
1419,fruit24,0.9659258262890683,250,stem59,false,5.8
1419,fruit25,0.9659258262890683,250,stem59,false,5.8
1420,fruit11,0.43388373911755823,365,stem25,false,5.1000000000000005
1420,fruit12,0.43388373911755823,365,stem25,false,5.1000000000000005
1420,fruit13,0.49999999999999994,355,stem30,false,5.1000000000000005
1420,fruit14,0.49999999999999994,355,stem30,false,5.1000000000000005
1420,fruit15,0.5938201855735016,408,stem31,false,6.8
1420,fruit16,0.5938201855735016,408,stem31,false,6.8
1420,fruit17,0.7071067811865476,320,stem35,false,5.3
1420,fruit18,0.7818314824680296,305,stem41,false,5.3
1420,fruit19,0.8262387743159951,354,stem42,false,6.1
1420,fruit20,0.8262387743159951,354,stem42,false,6.1
1420,fruit21,0.8262387743159951,354,stem42,false,6.1
1420,fruit22,0.8841153935046098,280,stem54,false,5.3
1420,fruit23,0.9165622558699762,324,stem49,false,6.0
1420,fruit24,0.9555728057861407,255,stem59,false,5.8
1420,fruit25,0.9555728057861407,255,stem59,false,5.8
1421,fruit11,0.3998920243197409,370,stem25,false,5.1000000000000005
1421,fruit12,0.3998920243197409,370,stem25,false,5.1000000000000005
1421,fruit13,0.4672686282730622,360,stem30,false,5.1000000000000005
1421,fruit14,0.4672686282730622,360,stem30,false,5.1000000000000005
1421,fruit15,0.5633200580636218,414,stem31,false,6.8
1421,fruit16,0.5633200580636218,414,stem31,false,6.8
1421,fruit17,0.6801727377709194,325,stem35,false,5.3
1421,fruit18,0.7579717231454529,310,stem41,false,5.3
1421,fruit19,0.8045977797666685,360,stem42,false,6.1
1421,fruit20,0.8045977797666685,360,stem42,false,6.1
1421,fruit21,0.8045977797666685,360,stem42,false,6.1
1421,fruit22,0.8660254037844387,285,stem54,false,5.3
1421,fruit23,0.9009688679024191,330,stem49,false,6.0
1421,fruit24,0.9438833303083676,260,stem59,false,5.8
1421,fruit25,0.9438833303083676,260,stem59,false,5.8
1422,fruit11,0.36534102436639526,375,stem25,false,5.1000000000000005
1422,fruit12,0.36534102436639526,375,stem25,false,5.1000000000000005
1422,fruit13,0.43388373911755823,365,stem30,false,5.1000000000000005
1422,fruit14,0.43388373911755823,365,stem30,false,5.1000000000000005
1422,fruit15,0.5320320765153367,420,stem31,false,6.8
1422,fruit16,0.5320320765153367,420,stem31,false,6.8
1422,fruit17,0.6522874112781213,330,stem35,false,5.3
1422,fruit18,0.7330518718298262,315,stem41,false,5.3
1422,fruit19,0.7818314824680296,366,stem42,false,6.1
1422,fruit20,0.7818314824680296,366,stem42,false,6.1
1422,fruit21,0.7818314824680296,366,stem42,false,6.1
1422,fruit22,0.846724199228284,290,stem54,false,5.3
1422,fruit23,0.8841153935046098,336,stem49,false,6.0
1422,fruit24,0.9308737486442042,265,stem59,false,5.8
1422,fruit25,0.9308737486442042,265,stem59,false,5.8
1423,fruit11,0.3302790619551672,380,stem25,false,5.1000000000000005
